                  20150121 伟星股份 (002003)
 时间	    价格	    成交	笔数	
09:30	   11.41	    1017	0	S	
09:30	   11.38	     880	0	S	
09:30	   11.41	     867	0	B	
09:30	   11.41	     141	0	B	
09:30	   11.39	     121	0	S	
09:30	   11.39	       6	0	S	
09:30	   11.38	      63	0	S	
09:31	   11.38	      40	0	S	
09:31	   11.37	     404	0	S	
09:31	   11.36	      57	0	S	
09:31	   11.35	     221	0	S	
09:31	   11.33	     251	0	S	
09:32	   11.31	      33	0	S	
09:32	   11.30	     348	0	S	
09:32	   11.28	      79	0	S	
09:32	   11.29	      65	0	B	
09:32	   11.30	     150	0	B	
09:32	   11.28	     280	0	S	
09:33	   11.28	      97	0	B	
09:33	   11.28	      88	0	S	
09:33	   11.30	     348	0	B	
09:33	   11.30	     231	0	B	
09:33	   11.31	     172	0	B	
09:33	   11.32	     118	0	B	
09:34	   11.33	      55	0	B	
09:34	   11.37	     106	0	B	
09:34	   11.37	     120	0	B	
09:34	   11.38	     188	0	B	
09:34	   11.38	     743	0	B	
09:34	   11.39	      14	0	B	
09:35	   11.40	      47	0	B	
09:35	   11.43	      69	0	B	
09:35	   11.43	      95	0	S	
09:35	   11.46	      49	0	B	
09:35	   11.46	     106	0	B	
09:36	   11.45	     538	0	S	
09:36	   11.46	     349	0	B	
09:36	   11.46	     118	0	B	
09:36	   11.45	     126	0	S	
09:36	   11.43	     202	0	S	
09:36	   11.43	      70	0	S	
09:37	   11.43	      84	0	B	
09:37	   11.40	     160	0	S	
09:37	   11.39	      85	0	S	
09:37	   11.39	     232	0	S	
09:37	   11.38	     180	0	S	
09:37	   11.39	     137	0	B	
09:38	   11.37	       6	0	S	
09:38	   11.40	      50	0	B	
09:38	   11.37	      29	0	S	
09:38	   11.37	      33	0	B	
09:38	   11.36	       6	0	S	
09:39	   11.36	      13	0	B	
09:39	   11.36	      22	0	B	
09:39	   11.35	      86	0	S	
09:39	   11.35	      65	0	B	
09:39	   11.33	     146	0	S	
09:39	   11.32	      65	0	S	
09:40	   11.32	     111	0	S	
09:40	   11.32	     101	0	S	
09:40	   11.34	      21	0	B	
09:40	   11.33	     125	0	S	
09:40	   11.32	     452	0	S	
09:40	   11.32	     187	0	B	
09:41	   11.34	      82	0	B	
09:41	   11.33	      79	0	S	
09:41	   11.35	      13	0	B	
09:41	   11.34	     246	0	S	
09:41	   11.33	     198	0	S	
09:42	   11.35	      76	0	B	
09:42	   11.35	       9	0	B	
09:42	   11.33	      11	0	S	
09:42	   11.33	      93	0	S	
09:42	   11.33	      32	0	S	
09:42	   11.33	     218	0	S	
09:43	   11.33	      49	0	S	
09:43	   11.33	      61	0	S	
09:43	   11.34	     231	0	B	
09:43	   11.34	      15	0	S	
09:43	   11.35	      46	0	S	
09:43	   11.35	     102	0	B	
09:44	   11.35	     175	0	B	
09:44	   11.36	     254	0	B	
09:44	   11.35	      59	0	S	
09:44	   11.35	      12	0	S	
09:44	   11.34	     471	0	S	
09:44	   11.36	     276	0	B	
09:44	   11.36	     134	0	B	
09:45	   11.36	      20	0	S	
09:45	   11.37	     189	0	B	
09:45	   11.38	      47	0	B	
09:45	   11.38	       5	0	S	
09:45	   11.35	     676	0	S	
09:45	   11.38	      56	0	B	
09:46	   11.37	      96	0	S	
09:46	   11.38	     154	0	B	
09:46	   11.37	      36	0	S	
09:46	   11.37	      75	0	S	
09:46	   11.37	      41	0	S	
09:46	   11.38	     626	0	B	
09:47	   11.39	      53	0	B	
09:47	   11.37	     258	0	S	
09:47	   11.36	      66	0	S	
09:47	   11.36	      10	0	S	
09:47	   11.36	      27	0	S	
09:47	   11.37	      19	0	B	
09:48	   11.37	     121	0	B	
09:48	   11.37	      20	0	S	
09:48	   11.38	      47	0	B	
09:48	   11.37	      41	0	S	
09:48	   11.37	      94	0	S	
09:48	   11.36	      56	0	S	
09:49	   11.36	      86	0	S	
09:49	   11.35	      48	0	S	
09:49	   11.35	      61	0	S	
09:49	   11.35	     331	0	S	
09:49	   11.34	     128	0	S	
09:49	   11.33	     174	0	S	
09:49	   11.33	     241	0	S	
09:50	   11.33	     102	0	B	
09:50	   11.32	      94	0	S	
09:50	   11.32	      26	0	S	
09:50	   11.33	     585	0	B	
09:50	   11.31	     265	0	S	
09:50	   11.31	      40	0	B	
09:51	   11.30	     688	0	S	
09:51	   11.29	      78	0	S	
09:51	   11.29	      29	0	S	
09:51	   11.29	     102	0	S	
09:51	   11.29	     156	0	S	
09:51	   11.30	     226	0	B	
09:51	   11.29	     119	0	S	
09:52	   11.28	     373	0	S	
09:52	   11.28	      53	0	B	
09:52	   11.28	     300	0	B	
09:52	   11.26	      81	0	S	
09:52	   11.26	     566	0	S	
09:52	   11.25	      26	0	S	
09:53	   11.25	      72	0	S	
09:53	   11.25	      46	0	B	
09:53	   11.25	     126	0	B	
09:53	   11.26	      40	0	B	
09:53	   11.23	     568	0	S	
09:53	   11.24	     342	0	B	
09:53	   11.24	     270	0	B	
09:54	   11.24	     218	0	B	
09:54	   11.24	     253	0	B	
09:54	   11.23	     318	0	S	
09:54	   11.23	      46	0	S	
09:54	   11.25	    2347	0	B	
09:54	   11.24	       6	0	S	
09:54	   11.25	     184	0	B	
09:55	   11.24	      18	0	S	
09:55	   11.25	     101	0	S	
09:55	   11.26	     275	0	B	
09:55	   11.25	      62	0	S	
09:55	   11.26	      84	0	S	
09:55	   11.26	     165	0	S	
09:55	   11.27	      50	0	S	
09:55	   11.28	       2	0	B	
09:56	   11.27	     154	0	S	
09:56	   11.28	     253	0	B	
09:56	   11.27	     259	0	S	
09:56	   11.28	      44	0	B	
09:56	   11.28	     201	0	B	
09:56	   11.27	      84	0	S	
09:57	   11.27	      61	0	B	
09:57	   11.26	     292	0	S	
09:57	   11.26	     238	0	S	
09:57	   11.27	     534	0	B	
09:57	   11.27	      21	0	S	
09:57	   11.27	      42	0	S	
09:57	   11.27	     198	0	S	
09:58	   11.27	      52	0	S	
09:58	   11.27	      42	0	S	
09:58	   11.28	     101	0	B	
09:58	   11.28	     183	0	B	
09:58	   11.28	     196	0	S	
09:58	   11.28	      15	0	B	
09:59	   11.27	     248	0	S	
09:59	   11.28	     114	0	B	
09:59	   11.27	     616	0	S	
09:59	   11.27	      54	0	B	
09:59	   11.26	      86	0	S	
09:59	   11.27	      45	0	S	
10:00	   11.27	     222	0	B	
10:00	   11.26	      68	0	S	
10:00	   11.26	      47	0	B	
10:00	   11.26	      21	0	S	
10:00	   11.25	     536	0	S	
10:00	   11.25	     140	0	S	
10:00	   11.26	      44	0	S	
10:01	   11.26	      27	0	B	
10:01	   11.25	     123	0	S	
10:01	   11.26	     601	0	B	
10:01	   11.25	     124	0	S	
10:01	   11.25	     341	0	S	
10:01	   11.25	      74	0	S	
10:01	   11.25	     165	0	B	
10:02	   11.25	      68	0	B	
10:02	   11.25	      84	0	B	
10:02	   11.25	     142	0	S	
10:02	   11.26	     153	0	B	
10:02	   11.26	      10	0	S	
10:02	   11.26	      37	0	S	
10:02	   11.26	      85	0	S	
10:03	   11.27	     152	0	B	
10:03	   11.27	     115	0	S	
10:03	   11.27	      73	0	S	
10:03	   11.27	      28	0	B	
10:03	   11.27	     266	0	B	
10:03	   11.27	     137	0	B	
10:03	   11.26	     161	0	S	
10:04	   11.28	      11	0	B	
10:04	   11.27	      11	0	S	
10:04	   11.27	      14	0	S	
10:04	   11.27	     279	0	S	
10:04	   11.28	     410	0	B	
10:04	   11.27	      23	0	S	
10:04	   11.28	      45	0	B	
10:05	   11.27	      28	0	S	
