                  20120808 伟星股份 (002003)
 时间	    价格	    成交	笔数	
09:30	    9.95	       6	0	S	
09:30	    9.90	       6	0	S	
09:31	    9.90	       2	0	S	
09:31	    9.95	       8	0	B	
09:32	    9.91	      10	0	S	
09:33	    9.91	       5	0	S	
09:34	    9.91	      10	0	S	
09:34	    9.91	       5	0	S	
09:36	    9.91	      30	0	S	
09:36	    9.91	       7	0	S	
09:36	    9.91	       3	0	B	
09:37	    9.90	     104	0	S	
09:37	    9.90	      30	0	S	
09:37	    9.90	      93	0	S	
09:38	    9.90	      13	0	B	
09:38	    9.89	       1	0	S	
09:38	    9.89	      20	0	S	
09:38	    9.89	       9	0	S	
09:38	    9.89	       2	0	B	
09:38	    9.89	      20	0	S	
09:38	    9.89	       2	0	S	
09:39	    9.89	      37	0	S	
09:39	    9.88	      10	0	S	
09:39	    9.88	      10	0	S	
09:39	    9.88	      20	0	S	
09:40	    9.89	      13	0	B	
09:40	    9.89	       8	0	S	
09:40	    9.90	      20	0	B	
09:42	    9.89	      84	0	S	
09:42	    9.89	       6	0	B	
09:42	    9.89	       4	0	S	
09:42	    9.88	     113	0	S	
09:43	    9.87	      36	0	S	
09:43	    9.88	      10	0	B	
09:43	    9.87	       6	0	S	
09:43	    9.88	      31	0	B	
09:43	    9.88	      20	0	S	
09:44	    9.88	      25	0	S	
09:44	    9.88	       9	0	S	
09:45	    9.88	       8	0	S	
09:46	    9.89	       1	0	B	
09:46	    9.88	      10	0	S	
09:46	    9.88	      63	0	S	
09:46	    9.88	      26	0	S	
09:46	    9.88	      10	0	S	
09:46	    9.88	       5	0	S	
09:47	    9.88	       3	0	S	
09:48	    9.88	      10	0	S	
09:49	    9.88	     100	0	S	
09:49	    9.89	      92	0	B	
09:50	    9.89	      10	0	B	
09:51	    9.88	      51	0	S	
09:51	    9.88	      21	0	B	
09:53	    9.88	      25	0	S	
09:53	    9.88	       2	0	B	
09:54	    9.89	       5	0	B	
09:55	    9.88	       2	0	S	
09:55	    9.89	       8	0	B	
09:56	    9.90	      10	0	B	
09:57	    9.92	      13	0	B	
09:57	    9.92	       5	0	S	
09:59	    9.92	       1	0	S	
10:00	    9.92	      10	0	B	
10:00	    9.91	       6	0	S	
10:01	    9.91	      13	0	B	
10:01	    9.91	       2	0	B	
10:01	    9.91	       9	0	B	
10:02	    9.92	       2	0	B	
10:02	    9.91	       1	0	S	
10:03	    9.92	       4	0	B	
10:04	    9.91	      10	0	S	
10:04	    9.91	       5	0	S	
10:04	    9.91	      23	0	S	
10:05	    9.91	      32	0	S	
10:06	    9.91	      12	0	B	
10:06	    9.91	      13	0	B	
10:07	    9.90	       3	0	S	
10:07	    9.90	      10	0	S	
10:07	    9.91	      20	0	B	
10:08	    9.91	      35	0	B	
10:08	    9.92	      49	0	B	
10:08	    9.91	      10	0	S	
10:08	    9.91	      39	0	S	
10:09	    9.91	       2	0	S	
10:10	    9.91	       5	0	S	
10:11	    9.91	      20	0	S	
10:11	    9.93	      15	0	B	
10:11	    9.93	       8	0	B	
10:12	    9.93	      15	0	B	
10:12	    9.93	      80	0	B	
10:12	    9.93	       3	0	B	
10:12	    9.93	      16	0	B	
10:13	    9.92	       5	0	S	
10:13	    9.92	      50	0	B	
10:13	    9.93	      10	0	B	
10:13	    9.93	       5	0	B	
10:13	    9.93	      76	0	B	
10:13	    9.93	       5	0	B	
10:14	    9.93	      50	0	B	
10:14	    9.93	     100	0	B	
10:15	    9.93	      10	0	B	
10:15	    9.92	      22	0	S	
10:15	    9.93	      13	0	B	
10:16	    9.92	      35	0	S	
10:17	    9.93	      38	0	B	
10:17	    9.94	      15	0	B	
10:17	    9.93	      10	0	S	
10:17	    9.93	      50	0	S	
10:17	    9.93	      13	0	S	
10:17	    9.93	       5	0	B	
10:18	    9.92	       5	0	S	
10:20	    9.92	      12	0	S	
10:20	    9.91	      65	0	S	
10:20	    9.92	      38	0	B	
10:20	    9.92	      64	0	S	
10:20	    9.91	     120	0	S	
10:21	    9.91	      48	0	B	
10:21	    9.93	      12	0	B	
10:21	    9.93	      10	0	B	
10:24	    9.92	       5	0	S	
10:24	    9.92	       5	0	B	
10:26	    9.91	       5	0	S	
10:26	    9.91	      55	0	S	
10:26	    9.90	      20	0	S	
10:27	    9.90	      13	0	S	
10:29	    9.90	      30	0	S	
10:29	    9.90	       1	0	S	
10:29	    9.90	       5	0	S	
10:29	    9.91	       9	0	B	
10:30	    9.90	       2	0	S	
10:30	    9.91	      59	0	B	
10:30	    9.90	      10	0	S	
10:30	    9.90	       7	0	S	
10:30	    9.90	       7	0	S	
10:31	    9.91	       0	0	S	
10:31	    9.90	      69	0	S	
10:32	    9.90	      51	0	S	
10:32	    9.91	      10	0	B	
10:33	    9.90	      20	0	S	
10:36	    9.91	       1	0	B	
10:36	    9.90	      54	0	S	
10:38	    9.91	       6	0	B	
10:39	    9.91	       1	0	B	
10:39	    9.91	       5	0	B	
10:40	    9.91	       4	0	S	
10:40	    9.92	      10	0	B	
10:41	    9.92	       9	0	B	
10:41	    9.92	      50	0	B	
10:41	    9.92	      20	0	B	
10:42	    9.91	      36	0	S	
10:43	    9.91	      14	0	B	
10:44	    9.90	      20	0	S	
10:44	    9.90	     256	0	S	
10:44	    9.90	      27	0	B	
10:46	    9.90	      21	0	B	
10:46	    9.89	       1	0	S	
10:46	    9.90	       0	0	S	
10:47	    9.90	       2	0	S	
10:47	    9.90	       1	0	S	
10:48	    9.90	       5	0	S	
10:48	    9.90	      19	0	S	
10:49	    9.90	      48	0	S	
10:49	    9.90	       5	0	S	
10:50	    9.90	       1	0	S	
10:50	    9.91	      12	0	B	
10:50	    9.90	      10	0	S	
10:50	    9.90	       6	0	S	
10:51	    9.90	       3	0	S	
10:52	    9.90	      32	0	S	
10:56	    9.90	       2	0	S	
10:56	    9.90	      32	0	S	
10:57	    9.90	       2	0	S	
10:57	    9.90	      20	0	S	
10:58	    9.90	      10	0	B	
10:58	    9.89	      13	0	S	
10:59	    9.89	      14	0	S	
10:59	    9.89	       5	0	S	
10:59	    9.89	      16	0	S	
10:59	    9.89	       2	0	S	
11:00	    9.89	      50	0	S	
11:00	    9.89	      30	0	S	
