                  20140416 伟星股份 (002003)
 时间	    价格	    成交	笔数	
09:30	   12.31	      56	0	S	
09:30	   12.30	     157	0	S	
09:30	   12.30	      13	0	S	
09:30	   12.30	      26	0	S	
09:31	   12.33	      14	0	B	
09:31	   12.33	      14	0	B	
09:31	   12.34	      61	0	B	
09:31	   12.34	       4	0	B	
09:31	   12.34	      10	0	B	
09:31	   12.34	      13	0	B	
09:32	   12.34	      30	0	S	
09:32	   12.34	       9	0	B	
09:32	   12.34	      10	0	B	
09:32	   12.34	      59	0	B	
09:32	   12.34	      32	0	S	
09:32	   12.34	       5	0	S	
09:32	   12.35	       2	0	B	
09:33	   12.35	      26	0	B	
09:33	   12.34	      35	0	S	
09:33	   12.35	      77	0	B	
09:33	   12.35	      10	0	B	
09:33	   12.37	      15	0	B	
09:34	   12.37	      10	0	S	
09:34	   12.37	      36	0	S	
09:34	   12.37	      13	0	B	
09:34	   12.37	       7	0	B	
09:34	   12.36	       5	0	S	
09:34	   12.36	      27	0	S	
09:34	   12.37	      79	0	B	
09:35	   12.36	      51	0	S	
09:35	   12.35	      20	0	S	
09:35	   12.36	      22	0	B	
09:35	   12.36	      32	0	S	
09:35	   12.37	      31	0	B	
09:36	   12.37	      13	0	B	
09:36	   12.37	      64	0	B	
09:36	   12.37	       1	0	B	
09:36	   12.37	      55	0	S	
09:36	   12.37	      32	0	S	
09:36	   12.37	      40	0	B	
09:36	   12.37	      75	0	B	
09:37	   12.37	      17	0	S	
09:37	   12.37	      29	0	S	
09:37	   12.37	       2	0	B	
09:37	   12.37	      20	0	B	
09:37	   12.37	       6	0	B	
09:37	   12.37	      10	0	B	
09:38	   12.37	      11	0	B	
09:38	   12.37	       9	0	S	
09:38	   12.36	      30	0	S	
09:38	   12.38	      11	0	B	
09:38	   12.37	      35	0	B	
09:38	   12.36	      20	0	S	
09:39	   12.37	       9	0	B	
09:39	   12.37	      12	0	B	
09:39	   12.37	       0	0	B	
09:39	   12.37	       3	0	S	
09:39	   12.36	      37	0	S	
09:39	   12.36	     264	0	B	
09:40	   12.35	      41	0	S	
09:40	   12.37	       9	0	B	
09:40	   12.36	      12	0	S	
09:40	   12.37	      40	0	B	
09:40	   12.37	       3	0	B	
09:40	   12.37	      10	0	B	
09:41	   12.37	       8	0	B	
09:41	   12.36	      58	0	S	
09:41	   12.37	       5	0	B	
09:41	   12.37	       1	0	B	
09:41	   12.36	      70	0	S	
09:41	   12.36	      41	0	S	
09:42	   12.36	      50	0	S	
09:42	   12.36	      21	0	S	
09:42	   12.36	       8	0	S	
09:42	   12.35	      80	0	S	
09:42	   12.35	      40	0	S	
