                  20150428 伟星股份 (002003)
 时间	    价格	    成交	笔数	
09:30	   15.25	     160	0	S	
09:30	   15.24	     618	0	B	
09:30	   15.20	      71	0	S	
09:30	   15.20	      71	0	S	
09:31	   15.19	      77	0	S	
09:31	   15.18	     137	0	S	
09:32	   15.18	     190	0	S	
09:32	   15.19	      47	0	S	
09:32	   15.20	      57	0	B	
09:32	   15.20	     342	0	B	
09:33	   15.19	      90	0	S	
09:33	   15.23	      44	0	B	
09:33	   15.20	      26	0	S	
09:33	   15.24	     134	0	B	
09:34	   15.24	      78	0	S	
09:34	   15.25	      62	0	B	
09:34	   15.24	      46	0	S	
09:34	   15.23	     100	0	S	
09:34	   15.23	      54	0	S	
09:35	   15.23	      20	0	B	
09:35	   15.22	      13	0	S	
09:35	   15.22	      88	0	S	
09:35	   15.22	      59	0	B	
09:35	   15.21	      75	0	S	
09:35	   15.22	      50	0	B	
09:36	   15.22	      10	0	B	
09:36	   15.21	      67	0	S	
09:36	   15.22	      46	0	B	
09:36	   15.22	      13	0	S	
09:36	   15.22	       3	0	S	
09:36	   15.24	      13	0	B	
09:36	   15.24	      64	0	B	
09:37	   15.22	      33	0	S	
09:37	   15.22	      15	0	S	
09:37	   15.22	     116	0	S	
09:37	   15.22	      21	0	B	
09:37	   15.21	     181	0	S	
09:37	   15.20	      17	0	S	
09:38	   15.20	     293	0	S	
09:38	   15.21	      23	0	B	
09:38	   15.21	      37	0	B	
09:38	   15.22	      20	0	B	
09:38	   15.21	      13	0	S	
09:38	   15.22	      48	0	B	
09:39	   15.20	     402	0	S	
09:39	   15.20	     115	0	S	
09:39	   15.20	      50	0	B	
09:39	   15.19	      12	0	S	
09:39	   15.20	      40	0	B	
09:39	   15.19	      43	0	S	
09:40	   15.19	      87	0	S	
09:40	   15.19	     146	0	S	
09:40	   15.19	     102	0	B	
09:40	   15.19	      84	0	B	
09:40	   15.15	    1129	0	S	
09:40	   15.19	       1	0	B	
09:41	   15.19	      33	0	S	
09:41	   15.20	     143	0	B	
09:41	   15.18	      13	0	S	
09:41	   15.19	      57	0	B	
09:41	   15.18	      19	0	S	
09:41	   15.18	      63	0	B	
09:41	   15.18	      10	0	B	
09:42	   15.16	      13	0	S	
09:42	   15.16	      11	0	S	
09:42	   15.16	       4	0	S	
09:42	   15.15	      93	0	S	
09:42	   15.15	     156	0	B	
09:42	   15.14	      40	0	S	
09:43	   15.14	      30	0	B	
09:43	   15.14	      34	0	B	
09:43	   15.14	      46	0	B	
09:43	   15.13	     164	0	S	
09:43	   15.13	      12	0	S	
09:43	   15.13	      82	0	B	
09:43	   15.13	      30	0	S	
09:43	   15.13	      43	0	S	
09:44	   15.13	       5	0	S	
09:44	   15.13	      15	0	B	
09:44	   15.13	      54	0	B	
09:44	   15.13	       2	0	S	
09:44	   15.13	      37	0	S	
09:44	   15.12	      20	0	S	
09:44	   15.14	      10	0	B	
09:45	   15.13	      47	0	S	
09:45	   15.13	      71	0	S	
09:45	   15.13	      90	0	S	
09:45	   15.14	      53	0	B	
09:45	   15.14	      45	0	B	
09:45	   15.14	      95	0	S	
09:46	   15.14	     207	0	S	
