                  20080111 伟星股份 (002003)
 时间	    价格	    成交	笔数	
09:30	   30.45	      13	0	S	
09:30	   30.46	      25	0	S	
09:30	   30.48	       8	0	S	
09:30	   30.48	      25	0	B	
09:31	   30.50	       1	0	B	
09:31	   30.50	       5	0	S	
09:31	   30.70	       2	0	B	
09:31	   30.45	      54	0	S	
09:31	   30.50	       2	0	S	
09:32	   30.70	       9	0	B	
09:32	   30.70	      23	0	S	
09:32	   30.70	       5	0	B	
09:33	   30.70	      20	0	B	
09:33	   30.69	       1	0	B	
09:34	   30.69	      10	0	B	
09:34	   30.69	       5	0	S	
09:34	   30.69	       2	0	S	
09:34	   30.69	      10	0	S	
09:34	   30.69	       5	0	S	
09:34	   30.70	      18	0	B	
09:34	   30.69	      11	0	S	
09:35	   30.69	       2	0	S	
09:35	   30.69	      10	0	S	
09:35	   30.69	       2	0	S	
09:35	   30.69	       2	0	S	
09:35	   30.70	       1	0	B	
09:36	   30.69	       1	0	S	
09:36	   30.69	      13	0	S	
09:36	   30.69	      22	0	S	
09:36	   30.68	       1	0	S	
09:36	   30.51	      29	0	S	
09:37	   30.69	       5	0	B	
09:37	   30.60	       2	0	B	
09:38	   30.51	      10	0	S	
09:38	   30.60	      11	0	B	
09:39	   30.60	       5	0	S	
09:39	   30.69	       9	0	B	
09:39	   30.61	       1	0	S	
09:39	   30.61	       2	0	S	
09:39	   30.60	     110	0	S	
09:39	   30.61	       3	0	S	
09:40	   30.61	       2	0	S	
09:40	   30.61	      10	0	S	
09:40	   30.68	       1	0	S	
09:41	   30.65	       9	0	S	
09:41	   30.68	       3	0	B	
09:42	   30.68	       1	0	S	
09:42	   30.62	      90	0	S	
09:42	   30.69	       5	0	B	
09:42	   30.69	      50	0	B	
09:43	   30.69	       5	0	B	
09:44	   30.65	      17	0	S	
09:44	   30.67	       5	0	B	
09:44	   30.67	       5	0	S	
09:44	   30.68	       3	0	S	
09:44	   30.70	       1	0	B	
09:45	   30.68	      13	0	S	
09:45	   30.70	       7	0	B	
09:45	   30.70	       5	0	S	
09:45	   30.70	       4	0	S	
09:46	   30.70	       6	0	S	
09:46	   30.70	      10	0	S	
09:46	   30.70	       1	0	B	
09:46	   30.70	      16	0	B	
09:46	   30.68	      90	0	S	
09:46	   30.70	      15	0	B	
09:46	   30.68	      29	0	S	
09:47	   30.68	       1	0	B	
09:47	   30.67	       8	0	S	
09:47	   30.67	      88	0	S	
09:47	   30.65	       6	0	S	
09:48	   30.65	       6	0	S	
09:48	   30.63	       1	0	S	
09:48	   30.63	       5	0	S	
09:49	   30.65	       5	0	B	
09:49	   30.63	       5	0	S	
09:49	   30.63	       5	0	S	
09:49	   30.67	      50	0	B	
09:50	   30.67	       1	0	B	
09:50	   30.63	      10	0	S	
09:51	   30.67	      51	0	B	
09:51	   30.67	       6	0	B	
09:51	   30.67	      70	0	S	
09:51	   30.70	       9	0	B	
09:51	   30.67	       3	0	S	
09:52	   30.70	       1	0	B	
09:52	   30.67	       4	0	S	
09:52	   30.70	       2	0	B	
09:52	   30.67	       4	0	S	
09:52	   30.70	       2	0	B	
09:52	   30.67	       9	0	S	
09:53	   30.67	       8	0	S	
09:53	   30.67	       4	0	S	
09:53	   30.67	       1	0	S	
09:54	   30.75	       2	0	B	
09:54	   30.68	      19	0	S	
09:54	   30.75	       1	0	B	
09:55	   30.75	       2	0	B	
09:55	   30.75	       1	0	S	
09:55	   30.77	       8	0	B	
09:56	   30.78	       4	0	B	
09:56	   30.80	       4	0	B	
09:56	   30.79	       1	0	S	
09:56	   30.88	      19	0	B	
09:57	   30.90	      33	0	B	
09:57	   31.00	      50	0	B	
09:57	   30.96	       3	0	S	
09:57	   30.99	       7	0	B	
09:57	   31.00	      35	0	B	
09:57	   31.00	       1	0	B	
09:57	   31.05	      29	0	B	
09:58	   31.05	       2	0	S	
09:58	   31.08	       5	0	B	
09:58	   31.05	      14	0	S	
09:58	   31.08	       2	0	B	
09:58	   31.08	       2	0	B	
09:59	   31.16	      23	0	B	
09:59	   31.13	      10	0	B	
09:59	   31.13	       2	0	S	
09:59	   31.05	      75	0	S	
09:59	   31.15	      18	0	B	
09:59	   31.17	      14	0	B	
09:59	   31.10	      14	0	S	
09:59	   31.19	      50	0	B	
10:00	   31.15	       2	0	B	
10:00	   31.18	      21	0	B	
10:00	   31.16	       2	0	S	
10:00	   31.10	       6	0	S	
10:00	   31.15	       5	0	B	
10:00	   31.15	       3	0	B	
10:00	   31.10	       3	0	S	
10:00	   31.10	      13	0	S	
10:01	   31.10	      57	0	S	
10:01	   31.10	      10	0	S	
10:01	   31.10	       9	0	S	
10:01	   31.10	     124	0	B	
10:01	   31.10	       2	0	B	
10:01	   31.06	      29	0	S	
10:01	   31.06	       3	0	S	
10:02	   31.06	      20	0	S	
10:02	   31.05	      20	0	S	
10:02	   31.06	       1	0	B	
10:02	   31.05	       5	0	S	
10:02	   31.05	       2	0	S	
10:02	   31.00	      20	0	S	
10:03	   31.00	      15	0	S	
10:03	   31.00	       8	0	S	
10:03	   31.00	      19	0	S	
10:03	   31.00	       2	0	S	
10:03	   31.00	      20	0	S	
10:03	   30.99	      20	0	S	
10:04	   31.00	       3	0	B	
10:04	   31.00	      35	0	S	
10:04	   31.06	       2	0	B	
10:04	   31.00	      10	0	S	
10:05	   31.07	       2	0	B	
10:05	   31.00	       5	0	S	
10:05	   31.00	       8	0	S	
10:05	   31.00	       7	0	S	
10:05	   31.00	       3	0	S	
10:05	   31.05	       1	0	B	
10:06	   31.06	       2	0	S	
10:06	   31.07	       2	0	B	
10:06	   31.06	      30	0	S	
10:06	   31.01	      11	0	S	
10:06	   31.01	       4	0	S	
10:07	   31.01	       3	0	S	
10:07	   31.02	       3	0	S	
10:07	   31.01	     100	0	S	
10:07	   31.06	      12	0	B	
10:08	   31.06	       1	0	S	
10:08	   31.06	       1	0	S	
10:08	   31.06	       5	0	S	
10:08	   31.06	      31	0	S	
10:08	   31.06	       3	0	S	
10:08	   31.06	       2	0	B	
10:09	   31.06	      20	0	S	
10:09	   31.07	       2	0	B	
10:09	   31.07	       2	0	S	
10:09	   31.08	      14	0	B	
10:09	   31.08	      31	0	B	
10:09	   31.08	       5	0	S	
10:09	   31.08	      12	0	S	
10:09	   31.08	      35	0	S	
10:09	   31.08	       5	0	S	
10:10	   31.09	      12	0	B	
10:10	   31.15	     131	0	B	
10:10	   31.15	      10	0	S	
10:10	   31.15	       5	0	S	
10:11	   31.19	      35	0	B	
10:11	   31.20	      54	0	B	
10:11	   31.20	      13	0	S	
10:11	   31.20	       3	0	S	
10:11	   31.17	       1	0	B	
10:11	   31.17	       1	0	B	
10:11	   31.17	       8	0	B	
10:11	   31.17	       2	0	B	
10:11	   31.19	       1	0	B	
10:12	   31.17	       5	0	S	
10:12	   31.19	      10	0	B	
10:12	   31.22	       5	0	B	
10:12	   31.22	       4	0	S	
10:12	   31.19	       7	0	S	
10:12	   31.24	      17	0	B	
10:12	   31.24	      14	0	S	
