                  20080331 伟星股份 (002003)
 时间	    价格	    成交	笔数	
09:33	   26.45	       2	0	B	
09:33	   26.45	       3	0	B	
09:34	   26.45	       3	0	B	
09:35	   26.45	      10	0	S	
09:35	   26.45	       5	0	S	
09:35	   26.45	       1	0	S	
09:35	   26.45	       1	0	S	
09:36	   26.98	      43	0	B	
09:36	   26.98	       7	0	S	
09:37	   26.70	      30	0	S	
09:38	   26.46	       2	0	S	
09:38	   26.46	       5	0	B	
09:38	   26.45	      58	0	S	
09:39	   26.00	      10	0	S	
09:46	   26.45	       7	0	B	
09:47	   26.45	       2	0	S	
09:48	   26.45	       1	0	S	
09:51	   26.08	       4	0	S	
09:51	   26.08	       2	0	B	
09:52	   26.08	      10	0	B	
09:52	   26.08	       2	0	B	
09:52	   26.08	       2	0	B	
09:54	   26.09	       5	0	S	
09:55	   26.10	       3	0	S	
09:55	   26.10	       1	0	B	
09:55	   26.10	      26	0	B	
09:56	   26.45	       1	0	B	
09:56	   26.45	       1	0	B	
09:57	   26.44	       5	0	B	
10:03	   26.10	      30	0	S	
10:04	   26.40	       1	0	S	
10:04	   26.40	       1	0	B	
10:05	   26.40	       5	0	B	
10:06	   26.20	       5	0	S	
10:09	   26.40	       1	0	B	
10:10	   26.20	       7	0	S	
10:12	   26.40	       1	0	B	
10:13	   26.25	       2	0	S	
10:13	   26.40	       3	0	B	
10:14	   26.20	      17	0	S	
10:16	   26.20	      21	0	S	
10:17	   26.20	      15	0	S	
10:18	   26.16	       7	0	S	
10:18	   26.16	       1	0	B	
10:20	   26.46	       7	0	B	
10:20	   26.19	       8	0	S	
10:20	   26.20	      19	0	S	
10:21	   26.15	       2	0	S	
10:24	   26.18	      14	0	S	
10:26	   26.16	      20	0	S	
10:27	   26.16	       8	0	S	
10:27	   26.16	      11	0	S	
10:32	   26.15	      29	0	S	
10:33	   26.11	       5	0	S	
10:35	   26.10	      25	0	S	
10:35	   26.09	       2	0	S	
10:35	   26.09	       9	0	S	
10:35	   26.08	      40	0	S	
10:35	   26.08	      55	0	S	
10:36	   26.08	      19	0	S	
10:36	   26.06	      20	0	S	
10:36	   26.05	       6	0	S	
10:37	   26.08	       3	0	B	
10:37	   26.05	      10	0	S	
10:38	   26.08	       2	0	B	
10:39	   26.08	       2	0	B	
10:43	   26.10	       1	0	S	
10:51	   26.40	       2	0	B	
10:51	   26.13	       5	0	S	
10:52	   26.13	       3	0	B	
10:53	   26.13	       2	0	B	
10:53	   26.20	       2	0	B	
11:02	   26.13	      30	0	S	
11:02	   26.13	       1	0	S	
11:03	   26.12	       5	0	S	
11:03	   26.13	       1	0	B	
11:04	   26.38	      10	0	B	
11:05	   26.38	      21	0	B	
11:06	   26.40	      16	0	B	
11:06	   26.40	      29	0	S	
11:06	   26.40	       8	0	S	
11:07	   26.40	       3	0	S	
11:07	   26.40	       1	0	S	
11:07	   26.40	       3	0	S	
11:07	   26.40	     341	0	S	
11:08	   26.38	      79	0	S	
11:11	   26.38	       6	0	B	
11:11	   26.20	       5	0	S	
11:14	   26.20	     496	0	S	
11:15	   26.20	       4	0	B	
11:15	   26.10	     474	0	S	
11:16	   26.10	      26	0	B	
11:17	   26.10	      20	0	S	
11:20	   26.10	       7	0	S	
11:21	   26.10	      10	0	S	
11:26	   26.10	       1	0	S	
11:28	   26.38	      23	0	B	
13:00	   26.40	      19	0	B	
13:02	   26.38	      14	0	S	
13:02	   26.38	      13	0	S	
13:10	   26.12	       1	0	S	
13:11	   26.12	      10	0	S	
13:15	   26.10	     227	0	S	
13:16	   26.05	     100	0	S	
13:19	   26.05	       6	0	S	
13:19	   26.05	      10	0	S	
13:19	   26.05	     102	0	S	
13:20	   26.05	     118	0	S	
13:20	   26.00	      45	0	S	
13:21	   26.00	       3	0	S	
13:24	   26.05	      10	0	B	
13:26	   26.05	       2	0	B	
13:26	   26.05	       5	0	B	
13:26	   26.01	       2	0	S	
13:28	   26.10	       1	0	B	
13:31	   26.04	       1	0	S	
13:33	   26.01	      24	0	S	
13:33	   26.01	       6	0	S	
13:34	   26.01	      10	0	B	
