                  20220927 凯因科技 (688687)
 时间	    价格	    成交	笔数	
09:30	   15.00	       0	1	B	
09:30	   15.13	      32	8	B	
09:31	   15.13	      23	3	B	
09:32	   15.13	      23	2	S	
09:32	   15.13	       9	1	B	
09:32	   15.12	     133	2	B	
09:32	   15.13	      34	2	B	
09:32	   15.13	      12	1	B	
09:32	   15.12	      15	1	S	
09:32	   15.12	       5	2	B	
09:33	   15.12	      12	1	B	
09:33	   15.12	       6	2	B	
09:33	   15.12	      23	6	B	
09:33	   15.11	      11	2	S	
09:33	   15.11	      10	1	B	
09:33	   15.11	       2	1	B	
09:34	   15.10	      10	1	B	
09:34	   15.11	      20	3	B	
09:34	   15.11	       2	1	B	
09:34	   15.07	      80	11	S	
09:34	   15.11	      10	1	B	
09:34	   15.10	      54	1	B	
09:34	   15.10	       8	2	B	
09:35	   15.08	       2	1	S	
09:35	   15.10	      37	1	B	
09:35	   15.11	      22	3	B	
09:35	   15.11	       4	1	B	
09:35	   15.11	       5	1	B	
09:35	   15.11	       2	1	B	
09:35	   15.10	       3	2	S	
09:35	   15.03	      95	7	S	
09:36	   15.03	       5	2	B	
09:37	   15.03	      50	7	S	
09:37	   15.03	       8	3	B	
09:37	   15.03	      33	1	B	
09:37	   15.03	       6	1	B	
09:37	   15.03	       2	1	B	
09:37	   15.02	      31	3	S	
09:37	   15.02	      32	1	B	
09:38	   15.02	      14	3	B	
09:38	   15.02	      24	3	B	
09:38	   15.03	       0	1	B	
09:38	   15.03	       3	1	S	
09:38	   15.03	      99	4	S	
09:38	   15.09	       4	1	B	
09:38	   15.08	       2	1	S	
09:39	   15.07	       2	1	B	
09:39	   15.04	      12	2	S	
09:39	   15.04	      86	2	B	
09:39	   15.03	      54	3	S	
09:39	   15.03	       4	1	B	
09:39	   15.03	      11	1	B	
09:40	   15.03	      38	6	B	
09:40	   15.04	       7	4	B	
09:40	   15.04	       9	4	B	
09:40	   15.02	      98	6	S	
09:40	   15.07	      12	3	B	
09:40	   15.04	      38	1	S	
09:40	   15.04	      18	2	B	
09:40	   15.04	       2	1	B	
09:41	   15.03	      12	4	
09:41	   15.04	      49	2	B	
09:41	   15.00	     100	12	S	
09:41	   15.03	     118	7	B	
09:42	   15.03	      28	4	B	
09:42	   15.00	     182	6	S	
09:42	   15.00	      37	4	B	
09:42	   15.00	       1	1	B	
09:42	   15.02	     107	13	B	
09:43	   15.02	       2	1	B	
09:43	   14.96	      20	1	S	
09:43	   15.03	      25	4	B	
09:43	   15.02	       4	1	S	
09:45	   14.98	       8	1	S	
09:45	   14.98	      63	3	S	
09:45	   14.98	       3	2	B	
09:45	   14.98	      39	2	S	
09:45	   15.02	      10	3	B	
09:45	   14.98	      20	1	S	
09:46	   14.98	       8	1	S	
09:46	   14.98	      29	5	S	
09:46	   15.02	       6	3	B	
09:46	   15.02	       2	1	B	
09:46	   15.02	       5	2	B	
09:46	   15.07	     148	2	B	
09:47	   15.07	      32	4	B	
09:48	   14.99	      55	7	S	
09:48	   14.97	      45	5	S	
09:48	   14.97	      12	2	S	
09:49	   14.97	      10	2	S	
09:49	   14.98	      13	2	S	
09:49	   14.98	      83	8	S	
09:49	   14.99	      57	1	S	
09:50	   15.09	       9	5	B	
09:50	   15.09	      27	1	B	
09:51	   15.09	      82	1	S	
09:51	   15.07	       6	3	S	
09:51	   15.07	       2	1	B	
09:51	   15.07	       2	1	B	
09:52	   15.07	      11	5	S	
09:53	   15.05	       7	1	S	
09:54	   15.04	      12	4	S	
09:55	   15.04	       6	4	B	
09:55	   15.04	      15	3	B	
09:55	   15.04	       6	2	B	
09:55	   15.03	      93	2	S	
09:56	   15.03	       7	4	B	
09:57	   15.09	      38	7	B	
09:57	   15.09	      20	11	B	
09:58	   15.07	      10	1	S	
09:59	   15.07	      74	1	B	
09:59	   15.07	       2	1	B	
09:59	   15.07	       2	1	B	
09:59	   15.07	      12	6	B	
10:00	   15.09	     250	9	B	
10:00	   15.09	      10	1	S	
10:00	   15.09	      16	1	S	
10:00	   15.09	      11	4	B	
10:00	   15.09	       2	1	B	
10:01	   15.09	      12	3	B	
10:02	   15.09	       8	2	B	
10:02	   15.02	      99	10	S	
10:02	   15.02	       1	1	B	
10:02	   15.09	       2	2	B	
10:03	   15.11	      30	5	B	
10:03	   15.11	      27	11	B	
10:03	   15.05	     102	11	S	
10:03	   15.11	     102	7	B	
10:03	   15.11	       3	1	B	
10:03	   15.12	      12	2	B	
10:03	   15.12	      15	8	B	
10:03	   15.11	       8	4	S	
10:04	   15.05	      50	3	S	
10:05	   15.12	     136	9	B	
10:05	   15.15	      12	3	B	
10:05	   15.12	       2	1	S	
10:05	   15.11	       2	1	S	
10:05	   15.12	      10	1	B	
10:06	   15.11	      15	3	S	
10:06	   15.06	      10	1	S	
10:06	   15.12	      10	2	B	
10:08	   15.06	       3	1	S	
10:08	   15.06	       0	1	S	
10:09	   15.08	       2	1	B	
10:10	   15.08	      60	1	S	
10:10	   15.08	      70	1	S	
10:10	   15.10	      53	5	B	
10:10	   15.03	      60	4	S	
10:10	   15.03	      10	1	B	
10:10	   15.00	     200	6	S	
10:10	   15.00	     111	3	S	
10:10	   15.10	      19	3	B	
10:11	   15.10	      69	2	B	
10:12	   15.09	      20	1	B	
10:13	   15.09	       5	1	B	
10:14	   15.03	      11	3	S	
10:14	   15.02	      23	3	S	
10:14	   15.09	       2	1	B	
10:15	   15.01	      29	3	S	
