                  20230719 凯因科技 (688687)
 时间	    价格	    成交	笔数	
09:30	   27.45	       2	1	S	
09:30	   27.44	       1	1	S	
09:30	   27.46	       5	2	S	
09:31	   27.46	       2	1	S	
09:31	   27.46	       1	1	S	
09:32	   27.47	       2	1	S	
09:33	   27.47	       2	2	S	
09:33	   27.47	      39	3	S	
09:33	   27.46	      41	7	S	
09:33	   27.46	       4	1	S	
09:33	   27.46	       2	1	S	
09:33	   27.47	      41	19	B	
09:33	   27.47	       3	2	B	
09:33	   27.47	       4	2	S	
09:33	   27.47	       1	1	B	
09:34	   27.52	       2	1	B	
09:35	   27.47	      16	8	S	
09:35	   27.52	       2	1	S	
09:36	   27.52	      12	5	S	
09:37	   27.48	       7	2	S	
09:37	   27.48	       6	2	S	
09:37	   27.48	       2	1	S	
09:38	   27.49	      22	9	B	
09:38	   27.50	       3	2	B	
09:38	   27.50	      19	3	S	
09:38	   27.52	       2	2	B	
09:39	   27.50	      10	1	S	
09:40	   27.50	      21	3	S	
09:40	   27.48	       5	1	S	
09:40	   27.48	      13	3	B	
09:40	   27.48	       2	1	S	
09:41	   27.48	      10	4	S	
09:41	   27.47	      33	8	S	
09:41	   27.47	      12	2	S	
09:41	   27.46	       2	1	S	
09:41	   27.46	      35	6	S	
09:41	   27.46	      12	2	B	
09:41	   27.46	       5	1	B	
09:41	   27.45	       6	4	S	
09:41	   27.45	      19	2	S	
09:42	   27.45	       2	1	S	
09:42	   27.45	      19	2	S	
09:42	   27.42	       8	1	S	
09:42	   27.40	      13	2	S	
09:43	   27.42	       3	1	B	
09:44	   27.42	       3	1	B	
09:44	   27.40	       2	1	S	
09:44	   27.38	       2	1	S	
09:44	   27.36	      71	5	S	
09:44	   27.36	      21	3	B	
09:44	   27.36	       3	1	S	
09:45	   27.38	       4	2	B	
09:45	   27.38	       4	2	S	
09:45	   27.36	       1	1	S	
09:45	   27.34	       2	2	S	
09:45	   27.35	       2	2	B	
09:45	   27.34	       3	2	S	
09:45	   27.36	       5	4	B	
09:46	   27.32	       2	3	S	
09:46	   27.32	       2	1	S	
09:46	   27.29	       4	2	S	
09:46	   27.28	       4	2	S	
09:46	   27.28	      12	3	S	
09:46	   27.28	      28	7	B	
09:46	   27.27	       1	1	S	
09:47	   27.27	       4	3	B	
09:47	   27.25	       6	2	S	
09:47	   27.24	       3	1	S	
09:47	   27.23	       5	1	S	
09:47	   27.22	       6	2	S	
09:47	   27.22	       4	1	S	
09:47	   27.22	       5	1	S	
09:47	   27.18	       2	1	S	
09:48	   27.21	      86	10	B	
09:48	   27.25	       7	8	B	
09:48	   27.25	       2	1	S	
09:48	   27.25	       5	1	B	
09:48	   27.25	       0	1	B	
09:49	   27.23	       4	1	S	
09:49	   27.23	       2	1	S	
09:49	   27.23	       2	1	S	
09:50	   27.23	       2	1	S	
09:50	   27.23	       0	1	S	
09:50	   27.21	       2	1	S	
09:50	   27.20	       4	2	S	
09:51	   27.21	       8	1	B	
09:51	   27.20	       2	1	S	
09:52	   27.20	       4	1	S	
09:52	   27.20	       4	1	S	
09:52	   27.20	       2	1	S	
09:52	   27.21	      20	1	B	
09:53	   27.20	       4	2	S	
09:53	   27.20	       2	1	S	
