                  20211206 凯因科技 (688687)
 时间	    价格	    成交	笔数	
09:30	   24.58	       2	1	S	
09:30	   24.58	      17	6	S	
09:30	   24.59	      56	26	S	
09:30	   24.59	      14	6	S	
09:30	   24.59	      10	4	S	
09:30	   24.59	      15	3	S	
09:30	   24.59	       3	1	S	
09:30	   24.59	       2	1	S	
09:31	   24.59	      20	1	S	
09:31	   24.59	      36	5	S	
09:31	   24.58	       6	3	S	
09:31	   24.53	      10	2	S	
09:31	   24.46	       2	1	S	
09:32	   24.41	      24	4	S	
09:32	   24.41	       0	1	S	
09:32	   24.40	       9	3	S	
09:32	   24.41	       5	3	B	
09:32	   24.35	       2	1	S	
09:33	   24.33	      21	4	S	
09:33	   24.34	       4	2	S	
09:33	   24.33	      13	3	S	
09:33	   24.31	      29	7	S	
09:33	   24.31	      12	1	S	
09:33	   24.30	      17	3	S	
09:33	   24.28	      43	8	S	
09:33	   24.25	       3	1	S	
09:33	   24.28	       4	2	B	
09:33	   24.28	       5	2	B	
09:34	   24.28	      60	3	S	
09:34	   24.25	      20	5	S	
09:34	   24.27	       2	1	B	
09:35	   24.27	      10	2	B	
09:35	   24.21	       2	2	S	
09:35	   24.20	       2	2	S	
09:36	   24.20	       2	1	S	
09:36	   24.20	       4	3	S	
09:36	   24.20	       6	2	S	
09:36	   24.18	       2	1	S	
09:36	   24.20	      10	5	B	
09:36	   24.20	      10	1	B	
09:36	   24.20	       3	1	B	
09:37	   24.16	       5	1	S	
09:37	   24.20	       6	3	B	
09:37	   24.21	      20	1	B	
09:37	   24.21	       3	2	B	
09:37	   24.27	       2	1	B	
09:37	   24.21	      19	5	S	
09:37	   24.21	       8	2	B	
09:38	   24.20	      30	2	S	
09:38	   24.16	       5	2	S	
09:38	   24.18	       2	1	S	
09:38	   24.18	       3	1	S	
09:39	   24.26	       5	2	B	
09:39	   24.16	      12	6	S	
09:39	   24.18	       6	2	S	
09:40	   24.18	      10	1	S	
09:40	   24.19	      13	1	B	
09:40	   24.24	      15	1	B	
09:41	   24.20	      18	3	S	
09:41	   24.19	      25	8	S	
09:41	   24.18	      19	8	S	
09:41	   24.18	      28	3	S	
09:41	   24.18	       0	1	S	
09:41	   24.16	      30	6	S	
09:41	   24.16	       6	3	S	
09:41	   24.16	       4	1	S	
09:41	   24.17	      12	6	B	
09:42	   24.12	      14	4	S	
09:42	   24.11	      12	3	S	
09:42	   24.12	      33	2	B	
09:42	   24.12	       2	1	S	
09:42	   24.17	       5	1	B	
09:42	   24.12	      18	2	S	
09:43	   24.12	       3	1	B	
09:43	   24.12	       2	1	S	
09:43	   24.12	       0	1	S	
09:43	   24.11	      12	5	S	
09:43	   24.10	       2	1	S	
09:43	   24.12	      20	5	B	
09:43	   24.07	       9	4	S	
09:43	   24.10	       8	4	B	
09:44	   24.09	      24	4	B	
09:44	   24.03	     133	6	S	
09:44	   24.03	       4	1	B	
09:44	   24.03	      14	2	B	
09:44	   24.02	       3	1	S	
09:44	   24.02	       7	1	B	
09:44	   24.03	       1	1	B	
09:45	   24.03	       5	2	S	
09:45	   24.06	       2	1	B	
09:45	   24.03	       2	1	S	
09:45	   24.03	      43	6	S	
09:45	   24.02	       3	1	S	
09:45	   24.02	      26	2	S	
09:45	   24.03	       5	1	B	
09:45	   24.02	      41	3	S	
09:45	   24.00	     218	20	S	
09:45	   24.00	     199	11	S	
09:45	   24.00	     150	6	S	
09:45	   24.00	     130	11	S	
09:45	   23.95	       4	2	S	
09:46	   23.94	       6	3	S	
09:46	   23.94	       1	1	S	
09:46	   23.94	      15	6	B	
09:46	   23.91	      14	4	S	
09:46	   23.91	      12	2	S	
09:46	   23.87	      38	11	S	
09:46	   23.81	      32	6	S	
09:46	   23.80	      27	3	S	
09:46	   23.73	       5	1	S	
09:46	   23.87	       2	2	B	
09:46	   23.83	       5	1	S	
09:46	   23.72	     102	17	S	
09:47	   23.86	      10	1	B	
09:47	   23.76	       2	1	S	
09:47	   23.76	      18	3	S	
09:47	   23.88	       8	1	B	
09:47	   23.88	      20	1	B	
09:47	   23.87	       5	1	S	
09:47	   23.87	       5	2	B	
09:47	   23.82	       5	2	S	
09:48	   23.80	      50	9	S	
09:48	   23.81	      88	2	B	
09:48	   23.81	       1	1	B	
09:48	   23.79	       6	2	S	
09:48	   23.77	     108	10	S	
09:48	   23.80	       4	1	S	
09:49	   23.80	      10	4	S	
09:49	   23.80	       5	2	S	
09:49	   23.80	       3	2	S	
09:49	   23.80	      10	2	S	
09:50	   23.81	      13	2	S	
09:50	   23.82	      20	2	S	
09:50	   23.80	      38	7	S	
09:50	   23.83	       1	1	B	
09:50	   23.82	      18	3	S	
09:50	   23.82	      15	1	S	
09:50	   23.84	      10	3	B	
09:51	   23.85	      10	1	B	
09:51	   23.81	       7	3	S	
09:51	   23.81	      13	4	S	
09:52	   23.80	      81	7	S	
09:52	   23.80	      38	6	S	
09:52	   23.78	      71	11	S	
09:52	   23.75	       9	7	S	
09:52	   23.79	      16	6	B	
09:52	   23.79	      11	3	S	
09:53	   23.75	      13	3	S	
09:53	   23.75	       6	2	S	
09:53	   23.74	      14	1	S	
09:53	   23.74	      16	2	S	
09:53	   23.73	      13	8	S	
09:53	   23.74	      10	1	B	
09:53	   23.74	      14	2	B	
09:53	   23.73	       1	1	S	
09:53	   23.73	       4	1	B	
09:54	   23.74	       2	1	B	
09:54	   23.73	       6	3	S	
09:54	   23.73	       0	1	S	
09:54	   23.73	       2	1	B	
09:54	   23.73	      13	3	S	
09:54	   23.73	       2	1	S	
09:54	   23.74	      56	3	B	
09:54	   23.78	       5	2	B	
09:55	   23.78	      11	3	B	
09:55	   23.78	       4	2	B	
09:55	   23.78	       2	1	S	
09:55	   23.78	      15	2	S	
09:55	   23.78	       3	1	S	
09:55	   23.78	       5	2	S	
09:55	   23.78	       1	1	S	
09:55	   23.79	      10	4	B	
09:56	   23.79	       5	3	B	
09:57	   23.79	       2	1	S	
09:57	   23.80	       4	2	B	
09:57	   23.77	       4	2	S	
09:57	   23.79	       2	1	B	
09:57	   23.79	      10	1	B	
09:57	   23.77	       4	2	S	
09:57	   23.79	      10	1	B	
09:58	   23.79	      12	1	B	
09:58	   23.79	      10	1	B	
09:58	   23.79	      26	2	B	
09:58	   23.79	       3	1	S	
09:59	   23.84	       6	2	B	
09:59	   23.84	      10	3	B	
09:59	   23.84	      15	2	B	
09:59	   23.85	       2	1	B	
09:59	   23.86	       2	1	B	
09:59	   23.86	       9	1	B	
09:59	   23.84	       2	1	S	
10:00	   23.84	       3	1	S	
10:00	   23.86	       5	1	B	
10:00	   23.84	       0	1	B	
10:00	   23.81	       4	1	S	
10:00	   23.81	      11	3	S	
10:00	   23.80	      10	2	S	
10:01	   23.81	       4	1	S	
10:01	   23.81	       5	2	S	
10:01	   23.81	       4	1	S	
10:01	   23.79	      55	11	S	
10:01	   23.79	      44	14	S	
10:01	   23.79	      24	8	S	
10:01	   23.77	       6	2	S	
10:01	   23.77	       9	2	S	
10:01	   23.76	     140	5	S	
10:02	   23.74	      14	3	S	
10:02	   23.74	      20	4	S	
10:02	   23.74	      17	5	S	
10:02	   23.72	      20	7	S	
10:02	   23.71	       4	2	S	
10:02	   23.74	      10	1	B	
10:02	   23.72	       4	1	S	
10:02	   23.71	       3	2	S	
10:03	   23.72	       3	1	S	
10:03	   23.72	       5	2	S	
10:03	   23.75	       2	1	B	
10:03	   23.75	      22	4	B	
10:03	   23.75	       6	3	B	
10:03	   23.76	       5	1	B	
10:04	   23.75	       2	1	S	
10:04	   23.75	      19	2	S	
10:04	   23.72	       2	2	S	
10:04	   23.75	       2	1	B	
10:04	   23.70	     180	14	S	
10:05	   23.68	       9	3	S	
10:05	   23.74	      28	3	B	
10:06	   23.70	      15	2	B	
10:06	   23.70	       5	1	B	
10:06	   23.71	      10	2	B	
10:06	   23.71	       2	1	B	
10:06	   23.75	       4	1	B	
10:06	   23.71	       5	1	S	
10:07	   23.68	      18	7	S	
10:07	   23.75	      18	3	B	
10:07	   23.76	       4	2	B	
10:07	   23.75	       3	1	S	
10:07	   23.76	       3	1	B	
10:08	   23.76	       2	1	S	
10:08	   23.76	      10	1	S	
10:08	   23.77	       3	1	B	
10:09	   23.75	      10	4	B	
10:09	   23.75	       1	1	B	
10:09	   23.76	       7	2	B	
10:09	   23.76	       5	1	B	
10:09	   23.76	       3	1	B	
10:09	   23.77	       9	3	B	
10:10	   23.83	       9	3	B	
10:10	   23.82	       8	2	B	
10:10	   23.78	       4	2	S	
10:11	   23.80	      33	1	B	
10:11	   23.77	       5	2	S	
10:11	   23.77	       2	1	S	
10:12	   23.76	      86	9	S	
10:13	   23.76	       2	2	S	
10:13	   23.76	      38	1	S	
10:13	   23.77	      17	3	B	
10:13	   23.78	      26	1	B	
10:13	   23.77	       3	1	S	
10:14	   23.77	      80	1	S	
10:14	   23.75	       9	1	S	
10:14	   23.77	       4	2	B	
10:15	   23.73	       5	1	S	
10:15	   23.72	      27	4	S	
10:15	   23.71	      15	2	S	
10:15	   23.71	       4	2	S	
10:15	   23.72	      18	2	B	
10:16	   23.72	     100	3	S	
10:16	   23.78	       5	2	B	
10:16	   23.78	       2	1	B	
10:17	   23.74	       2	1	S	
10:17	   23.78	       2	1	B	
10:17	   23.75	       2	1	S	
10:18	   23.75	       6	1	B	
10:18	   23.74	      48	1	S	
10:19	   23.75	       5	1	B	
10:19	   23.75	       2	1	B	
10:20	   23.75	       5	2	B	
10:20	   23.71	      76	7	S	
10:20	   23.71	       3	1	S	
10:20	   23.71	      32	2	S	
10:21	   23.72	      10	1	S	
10:21	   23.71	      15	2	S	
10:21	   23.72	       4	1	B	
10:22	   23.72	      10	1	B	
10:22	   23.75	      79	2	B	
10:22	   23.72	       5	1	S	
10:23	   23.72	       2	2	S	
10:23	   23.73	       3	1	S	
10:24	   23.73	       2	1	S	
10:24	   23.72	       5	1	S	
10:25	   23.72	      10	3	S	
10:25	   23.72	      50	1	B	
10:25	   23.70	      59	11	S	
10:25	   23.70	       4	1	S	
10:25	   23.70	      26	4	S	
10:25	   23.69	      81	4	S	
10:25	   23.68	      20	4	S	
10:26	   23.68	       6	2	S	
10:26	   23.67	      45	6	S	
10:27	   23.67	      18	1	S	
10:27	   23.68	      20	4	B	
10:27	   23.69	      10	1	B	
10:27	   23.68	      59	1	S	
10:27	   23.67	       2	1	S	
10:28	   23.67	      17	1	S	
10:28	   23.67	      20	4	S	
10:29	   23.68	       4	1	B	
10:29	   23.68	      54	2	B	
10:30	   23.68	       7	2	S	
10:31	   23.70	      32	1	S	
10:31	   23.69	       2	1	S	
10:31	   23.70	       5	1	B	
10:31	   23.68	      30	3	S	
10:32	   23.65	      70	13	S	
10:32	   23.65	      40	3	S	
10:35	   23.66	       4	3	S	
10:36	   23.65	      60	7	S	
10:36	   23.61	     125	12	S	
10:36	   23.61	       8	2	S	
10:37	   23.63	       5	1	S	
10:38	   23.69	       5	1	B	
10:39	   23.70	       2	1	B	
10:39	   23.70	       6	1	B	
10:39	   23.65	       2	1	S	
10:41	   23.65	       2	1	S	
10:42	   23.70	       5	1	B	
10:42	   23.66	       8	3	S	
10:43	   23.66	      23	1	B	
10:43	   23.66	      22	3	B	
10:43	   23.71	      36	7	B	
10:43	   23.65	      18	7	S	
10:43	   23.65	       2	2	S	
10:43	   23.70	       5	1	B	
10:43	   23.67	      21	2	S	
10:44	   23.65	      25	7	S	
10:45	   23.65	       3	1	S	
10:45	   23.65	      10	1	B	
10:46	   23.65	       2	1	B	
10:46	   23.65	       0	1	B	
10:50	   23.67	       3	1	S	
10:52	   23.68	       7	1	S	
10:52	   23.68	       2	1	S	
10:53	   23.68	       4	2	S	
10:53	   23.68	       1	1	S	
10:54	   23.67	      19	4	S	
10:54	   23.65	       2	2	S	
10:54	   23.65	      11	2	S	
10:54	   23.63	      51	5	S	
10:54	   23.62	      24	5	S	
10:55	   23.65	       1	1	B	
10:55	   23.67	       2	1	B	
10:56	   23.67	      30	1	S	
10:57	   23.65	       2	1	S	
10:58	   23.65	       0	1	S	
10:58	   23.67	       5	1	B	
10:58	   23.61	      80	12	S	
10:59	   23.62	       2	1	S	
10:59	   23.62	       2	1	B	
10:59	   23.62	       3	1	B	
10:59	   23.62	      11	3	B	
10:59	   23.62	       3	3	B	
11:01	   23.67	       3	1	B	
11:01	   23.65	       3	1	S	
11:03	   23.70	      58	1	B	
11:03	   23.68	       7	1	S	
11:04	   23.68	       5	1	B	
11:04	   23.68	       4	1	B	
11:05	   23.68	       8	2	S	
11:05	   23.65	      17	4	S	
11:06	   23.64	       3	2	S	
11:06	   23.64	       6	1	B	
11:06	   23.64	       1	1	B	
11:07	   23.64	       4	1	S	
11:07	   23.64	      10	2	S	
11:07	   23.64	      10	2	S	
11:08	   23.63	      22	2	S	
11:08	   23.62	      49	3	S	
11:08	   23.63	       9	2	B	
11:09	   23.63	       1	1	S	
11:09	   23.63	      31	1	B	
11:09	   23.63	       9	2	B	
11:09	   23.63	       3	2	B	
11:10	   23.62	      30	3	S	
11:10	   23.61	      44	5	S	
11:10	   23.61	       0	1	S	
11:11	   23.63	       2	1	B	
11:12	   23.63	       4	2	B	
11:12	   23.64	      10	1	B	
11:12	   23.64	      87	2	B	
11:12	   23.63	      60	4	S	
11:12	   23.63	      47	3	S	
11:13	   23.63	       6	2	S	
11:13	   23.64	      20	3	S	
11:13	   23.64	       4	1	S	
11:14	   23.63	      12	2	S	
11:14	   23.61	      24	4	S	
11:15	   23.61	       5	2	S	
11:15	   23.61	      15	2	S	
11:15	   23.61	       5	1	B	
11:15	   23.58	     103	9	S	
11:16	   23.60	       3	2	B	
11:16	   23.58	      50	3	S	
11:17	   23.58	       4	1	S	
11:17	   23.58	      20	2	S	
11:18	   23.62	      16	3	B	
11:18	   23.62	       4	3	S	
11:19	   23.66	       2	1	B	
11:19	   23.66	       2	1	B	
11:19	   23.66	       2	1	B	
11:19	   23.66	       2	1	B	
11:19	   23.67	       2	1	B	
11:20	   23.62	      14	3	S	
11:20	   23.69	       2	1	B	
11:20	   23.69	       2	1	B	
11:21	   23.69	       2	1	B	
11:25	   23.69	      20	2	B	
11:25	   23.70	       6	2	B	
11:25	   23.70	       5	2	B	
11:25	   23.70	      29	1	B	
11:26	   23.72	       2	1	B	
11:26	   23.70	       5	1	S	
11:26	   23.70	       5	1	S	
11:26	   23.72	       2	1	B	
11:27	   23.72	       4	1	B	
11:28	   23.72	       5	1	B	
11:28	   23.72	      31	4	B	
11:29	   23.75	       2	1	B	
11:29	   23.75	       8	1	B	
11:29	   23.75	      19	1	B	
11:29	   23.75	       1	1	B	
11:29	   23.77	       2	1	B	
13:00	   23.72	       2	1	S	
13:00	   23.72	      10	6	S	
13:00	   23.77	       5	2	B	
13:00	   23.72	       2	2	S	
13:00	   23.72	       2	2	S	
13:00	   23.72	       5	1	S	
13:02	   23.72	       2	1	S	
13:03	   23.72	       6	2	S	
13:03	   23.71	       8	5	S	
13:05	   23.71	       9	4	S	
13:05	   23.70	      15	8	S	
13:06	   23.70	      14	6	S	
13:07	   23.71	       4	2	B	
13:07	   23.70	       5	3	S	
13:07	   23.70	       2	1	S	
13:08	   23.70	       3	3	S	
13:08	   23.69	       7	3	S	
13:08	   23.69	      17	8	S	
13:08	   23.69	      20	7	S	
13:08	   23.69	       5	1	S	
13:09	   23.69	       2	1	S	
13:09	   23.69	       4	2	S	
13:09	   23.69	       2	1	S	
13:09	   23.69	       2	1	S	
13:09	   23.70	       4	2	B	
13:11	   23.69	       4	1	S	
13:12	   23.69	     109	5	S	
13:12	   23.67	      61	14	S	
13:12	   23.65	      14	6	S	
13:12	   23.65	       2	1	S	
13:12	   23.62	       2	1	S	
13:12	   23.62	       4	1	S	
13:13	   23.65	       2	1	B	
13:13	   23.62	       4	1	S	
13:14	   23.63	       2	1	S	
13:16	   23.62	       4	3	S	
13:16	   23.63	       2	2	B	
13:17	   23.61	       9	2	S	
13:18	   23.63	       4	3	B	
13:20	   23.66	      17	7	B	
13:20	   23.66	       2	1	S	
13:21	   23.66	       2	1	S	
13:21	   23.67	       4	2	B	
13:22	   23.66	       2	1	S	
13:22	   23.66	       0	1	S	
13:26	   23.65	       2	1	S	
13:26	   23.65	       2	1	B	
13:27	   23.64	       6	2	S	
13:27	   23.63	       2	2	S	
13:29	   23.62	       8	5	S	
13:31	   23.62	      20	6	S	
13:32	   23.62	       2	2	S	
13:32	   23.62	       4	2	S	
13:32	   23.62	       2	1	B	
13:32	   23.62	      17	2	B	
13:33	   23.62	       2	1	S	
13:34	   23.61	      14	3	S	
13:36	   23.61	       2	1	S	
13:38	   23.61	       6	3	S	
13:38	   23.61	       0	1	S	
13:38	   23.61	       2	1	B	
13:39	   23.60	       2	2	S	
13:42	   23.60	       2	1	S	
13:44	   23.62	       3	1	S	
13:44	   23.62	      29	3	B	
