                  20211207 凯因科技 (688687)
 时间	    价格	    成交	笔数	
09:30	   23.58	       3	1	B	
09:30	   23.58	      30	15	S	
09:30	   23.48	       9	5	S	
09:30	   23.58	       6	3	B	
09:30	   23.58	       1	2	S	
09:30	   23.58	       7	4	S	
09:30	   23.60	       2	1	S	
09:30	   23.60	       2	1	S	
09:30	   23.62	       2	1	S	
09:31	   23.62	       2	1	B	
09:31	   23.61	       3	2	S	
09:31	   23.62	       8	1	S	
09:31	   23.61	       1	1	S	
09:32	   23.60	       2	1	S	
09:32	   23.61	       4	2	S	
09:32	   23.60	       2	1	S	
09:32	   23.60	       6	1	S	
09:32	   23.58	       7	2	S	
09:32	   23.58	       0	1	S	
09:32	   23.51	       5	1	S	
09:33	   23.57	       9	3	B	
09:33	   23.57	       3	2	B	
09:34	   23.56	       2	1	B	
09:34	   23.56	      11	2	B	
09:34	   23.57	       4	2	B	
09:34	   23.56	       4	2	B	
09:35	   23.57	       9	1	B	
09:35	   23.58	       3	1	B	
09:35	   23.56	       5	1	S	
09:36	   23.53	       2	1	S	
09:36	   23.53	       2	1	S	
09:36	   23.53	       4	1	S	
09:36	   23.52	      20	3	S	
09:36	   23.52	       2	1	S	
09:36	   23.52	       3	1	S	
09:36	   23.52	       3	1	S	
09:40	   23.58	       6	3	B	
09:40	   23.59	      65	29	B	
09:40	   23.62	      21	6	B	
09:40	   23.63	       2	1	S	
09:40	   23.62	       2	1	S	
09:41	   23.58	       2	1	S	
09:41	   23.53	      24	5	S	
09:41	   23.52	       2	2	S	
09:41	   23.53	       3	1	B	
09:42	   23.53	      49	2	B	
09:42	   23.53	      71	8	B	
09:42	   23.59	       3	1	B	
09:43	   23.59	       3	1	B	
09:43	   23.59	       5	2	B	
09:44	   23.58	       2	1	B	
09:44	   23.58	       2	1	B	
09:44	   23.58	       3	1	S	
09:44	   23.58	      45	5	S	
09:44	   23.54	       4	2	S	
09:44	   23.54	      14	7	S	
09:44	   23.49	     184	12	S	
09:44	   23.45	       1	1	S	
09:44	   23.50	       2	1	S	
09:45	   23.50	       2	1	B	
09:46	   23.47	      58	6	S	
09:49	   23.48	      42	5	S	
09:50	   23.49	      17	2	B	
09:50	   23.48	       1	1	S	
09:50	   23.47	       2	1	S	
09:51	   23.47	       3	1	S	
09:51	   23.48	       2	1	B	
09:51	   23.47	      30	1	S	
09:51	   23.46	       2	1	S	
09:52	   23.46	       3	1	S	
09:52	   23.47	      11	4	B	
09:52	   23.48	       2	2	B	
09:52	   23.48	       2	2	B	
09:52	   23.47	       2	1	S	
09:52	   23.47	       2	1	S	
09:53	   23.46	      30	3	S	
09:53	   23.40	      53	17	S	
09:53	   23.35	      14	6	S	
09:53	   23.35	       2	1	S	
09:53	   23.40	       4	1	B	
09:53	   23.35	       3	2	S	
09:53	   23.35	       2	1	S	
09:54	   23.35	       2	1	S	
09:55	   23.35	       2	1	S	
09:56	   23.35	       9	3	S	
09:56	   23.35	       5	2	S	
09:57	   23.38	       6	3	B	
09:57	   23.39	       2	1	B	
09:58	   23.38	       8	1	S	
09:58	   23.38	       9	1	B	
09:59	   23.35	       2	1	S	
09:59	   23.35	      10	3	S	
09:59	   23.36	       2	1	B	
10:00	   23.35	       3	2	S	
10:00	   23.35	       8	1	S	
10:00	   23.33	       5	1	B	
10:01	   23.33	       2	1	B	
10:01	   23.32	       5	1	S	
10:01	   23.30	      66	11	S	
