                  20210705 凯因科技 (688687)
 时间	    价格	    成交	笔数	
09:30	   28.97	       7	3	B	
09:30	   28.90	       5	2	B	
09:30	   28.89	      67	15	B	
09:30	   28.86	      45	8	B	
09:30	   28.86	     100	14	B	
09:30	   28.88	      74	15	B	
09:30	   28.88	      26	7	S	
09:30	   28.89	       7	3	B	
09:30	   28.88	       6	3	B	
09:31	   28.82	       2	1	B	
09:31	   28.82	       4	3	B	
09:31	   28.82	       2	1	B	
09:31	   28.82	      19	7	B	
09:31	   28.82	      11	4	S	
09:31	   28.82	      53	10	S	
09:32	   28.85	       6	1	S	
09:32	   28.97	       4	2	B	
09:32	   28.90	      22	2	S	
09:32	   28.98	       1	1	B	
09:33	   28.98	      40	5	S	
09:34	   28.98	      20	4	S	
09:34	   28.98	      37	1	S	
09:34	   29.01	       6	2	B	
09:34	   28.98	      30	4	S	
09:34	   28.98	       2	1	S	
09:34	   28.99	      44	6	B	
09:35	   29.05	       3	1	B	
09:35	   29.07	       3	1	B	
09:35	   29.07	       5	3	B	
09:35	   29.07	      25	3	S	
09:35	   29.06	       5	1	B	
09:35	   29.06	       1	1	B	
09:35	   29.06	       4	1	S	
09:36	   29.06	      43	3	B	
09:36	   29.10	      22	5	B	
09:36	   29.15	       5	1	B	
09:36	   29.15	       2	1	S	
09:36	   29.15	       2	1	S	
09:37	   29.08	       3	1	S	
09:37	   29.08	      17	1	S	
09:37	   29.08	      32	1	B	
09:38	   29.15	      23	8	B	
09:38	   29.15	      10	1	S	
09:39	   29.15	      10	1	S	
09:39	   29.15	      60	1	S	
09:40	   29.07	       2	1	S	
09:40	   29.07	      94	5	S	
09:40	   29.07	      24	1	S	
09:40	   29.06	       3	1	S	
09:41	   29.07	      10	1	B	
09:41	   29.07	     115	4	B	
09:41	   29.07	      20	2	B	
09:41	   29.07	       1	1	B	
09:41	   29.07	      10	2	S	
09:41	   29.07	      43	3	B	
09:41	   29.10	       7	3	B	
09:41	   29.13	      30	2	B	
09:41	   29.14	       5	1	B	
09:42	   29.18	       8	3	B	
09:42	   29.20	      33	5	B	
09:42	   29.20	      11	3	B	
09:42	   29.26	       4	1	B	
09:43	   29.24	       5	1	B	
09:43	   29.24	      12	2	S	
09:43	   29.20	       2	1	S	
09:43	   29.24	       4	2	S	
09:43	   29.20	      24	3	S	
09:44	   29.18	       3	1	S	
09:45	   29.11	       2	1	S	
09:45	   29.17	       7	4	B	
09:45	   29.17	      10	5	B	
09:46	   29.17	       5	1	S	
09:46	   29.17	      12	3	S	
09:46	   29.17	      34	1	S	
09:47	   29.16	       7	3	B	
09:47	   29.16	       4	1	S	
09:47	   29.16	      32	1	B	
09:47	   29.17	      21	5	B	
09:48	   29.17	      10	1	B	
09:48	   29.17	      10	1	B	
09:49	   29.11	       5	1	S	
09:49	   29.17	      17	5	B	
09:50	   29.07	      50	5	S	
09:50	   29.07	     202	1	S	
09:50	   29.07	       4	1	S	
09:52	   29.07	     200	6	S	
09:52	   29.08	       4	1	S	
09:52	   29.07	      35	4	S	
09:52	   29.07	      38	7	S	
09:52	   29.01	     444	11	S	
09:53	   29.00	       3	2	S	
09:53	   29.00	       2	1	S	
09:53	   29.00	       2	2	S	
09:53	   29.00	       4	2	S	
09:53	   28.98	       2	1	S	
09:53	   28.99	      10	2	B	
09:53	   28.98	      10	1	S	
09:54	   28.99	       3	2	B	
09:54	   28.98	      10	1	S	
09:55	   28.99	       3	2	B	
09:55	   28.98	       8	4	S	
09:55	   28.98	      27	7	S	
09:56	   28.88	     176	17	S	
09:56	   28.81	      28	8	S	
09:57	   28.74	       2	2	S	
09:57	   28.75	       6	2	S	
09:57	   28.75	       3	1	S	
09:57	   28.74	       5	3	S	
09:58	   28.81	      90	10	B	
09:58	   28.81	       0	1	B	
09:58	   28.81	      45	2	S	
09:58	   28.80	      20	4	B	
09:58	   28.80	       0	1	B	
09:58	   28.76	       3	1	S	
09:58	   28.76	      17	1	B	
09:59	   28.83	       2	1	B	
10:00	   28.78	       2	2	S	
10:00	   28.76	      23	5	S	
10:00	   28.75	      11	6	S	
10:00	   28.75	      41	10	S	
10:00	   28.75	      10	3	S	
10:00	   28.75	       3	2	B	
10:00	   28.74	      26	7	S	
10:00	   28.74	       2	1	S	
10:00	   28.74	       1	1	S	
10:01	   28.76	       7	5	B	
10:01	   28.74	      29	5	S	
10:01	   28.71	      51	9	S	
10:01	   28.71	      12	2	S	
10:01	   28.73	      30	4	B	
10:01	   28.68	      53	3	S	
10:02	   28.68	       4	2	S	
10:02	   28.68	      17	1	S	
10:02	   28.68	       1	1	S	
10:02	   28.66	      10	1	S	
10:02	   28.64	      22	2	S	
10:02	   28.63	       2	1	S	
10:02	   28.61	       2	1	S	
10:02	   28.60	       2	1	S	
10:02	   28.57	       2	1	S	
10:02	   28.40	      62	9	S	
10:03	   28.42	       9	3	S	
10:03	   28.56	       6	1	B	
10:03	   28.57	       4	3	B	
10:03	   28.55	       5	1	B	
10:03	   28.48	      20	5	S	
10:03	   28.57	       0	1	S	
10:03	   28.64	       2	1	B	
10:04	   28.63	      38	1	B	
10:04	   28.63	      10	1	B	
10:04	   28.63	       2	1	B	
10:04	   28.64	      20	3	B	
10:04	   28.64	       2	1	B	
10:04	   28.64	       0	1	B	
10:04	   28.63	      10	2	S	
10:04	   28.53	      12	2	S	
10:05	   28.54	       3	1	S	
10:05	   28.63	      43	2	B	
10:05	   28.57	      14	4	S	
10:05	   28.57	      11	2	S	
10:05	   28.57	       2	1	B	
10:06	   28.55	      40	4	S	
10:06	   28.55	      13	3	B	
10:06	   28.55	      67	2	B	
10:06	   28.57	      25	2	B	
10:06	   28.50	      50	9	S	
10:06	   28.57	       1	1	B	
10:06	   28.57	       2	1	S	
10:07	   28.52	      10	1	S	
10:08	   28.52	       4	3	S	
10:08	   28.51	       9	2	S	
10:08	   28.50	      50	12	S	
10:08	   28.50	       9	3	S	
10:08	   28.50	      20	3	S	
10:09	   28.50	       0	1	S	
10:09	   28.49	       4	2	S	
10:09	   28.50	       2	1	B	
10:09	   28.49	      10	2	S	
10:10	   28.51	       4	1	S	
10:10	   28.51	       6	1	S	
10:10	   28.50	      17	3	S	
10:10	   28.49	       5	2	S	
10:10	   28.49	       6	4	S	
10:10	   28.49	       5	3	S	
10:10	   28.48	      34	2	S	
10:10	   28.48	       0	1	S	
10:10	   28.48	       6	3	B	
10:10	   28.48	      20	1	S	
10:11	   28.48	      22	2	S	
10:11	   28.48	       3	1	S	
10:11	   28.48	      38	3	S	
10:11	   28.48	       0	1	S	
10:11	   28.47	       2	1	S	
10:11	   28.47	       2	1	S	
10:11	   28.47	       2	1	S	
10:11	   28.48	       2	1	B	
10:11	   28.49	      12	2	B	
10:12	   28.49	       2	1	S	
10:12	   28.49	      24	3	S	
10:12	   28.49	       6	1	B	
10:12	   28.47	      24	8	S	
10:13	   28.47	      19	5	S	
10:13	   28.46	       2	1	S	
10:13	   28.46	       2	1	S	
10:13	   28.46	       6	1	S	
10:13	   28.46	       5	1	B	
10:13	   28.46	       3	1	B	
10:13	   28.46	       2	1	B	
10:13	   28.46	       3	1	B	
10:14	   28.46	      20	2	B	
10:14	   28.46	       5	1	B	
10:14	   28.46	      10	2	B	
10:14	   28.46	       2	1	B	
10:14	   28.45	      34	5	S	
10:14	   28.45	      10	1	B	
10:14	   28.42	       3	2	S	
10:14	   28.42	      19	5	S	
10:15	   28.45	      41	2	B	
10:15	   28.46	       3	1	B	
10:15	   28.45	      10	2	S	
10:15	   28.45	      14	1	B	
10:16	   28.45	      21	1	B	
10:16	   28.45	       3	1	B	
10:16	   28.45	      10	1	B	
10:16	   28.45	       2	1	B	
10:16	   28.43	       7	2	S	
10:16	   28.43	      33	1	B	
10:17	   28.45	       7	1	B	
10:17	   28.45	      10	1	B	
10:17	   28.45	       3	1	B	
10:17	   28.43	      24	2	S	
10:17	   28.45	       6	1	B	
10:17	   28.45	       5	1	B	
10:17	   28.45	       3	2	B	
10:18	   28.50	      12	2	B	
10:18	   28.50	       2	1	B	
10:18	   28.50	      30	1	B	
10:20	   28.50	      20	1	B	
10:20	   28.49	       7	2	B	
10:20	   28.49	       5	1	B	
10:20	   28.49	       6	1	B	
10:20	   28.46	      20	2	S	
10:22	   28.49	       3	1	B	
10:22	   28.49	       4	1	B	
10:22	   28.49	       5	1	S	
10:22	   28.50	       2	1	B	
10:23	   28.49	      16	3	S	
10:23	   28.49	       2	2	B	
10:24	   28.50	       5	2	B	
10:25	   28.50	       2	1	B	
10:25	   28.46	      20	7	S	
10:25	   28.50	       5	1	B	
10:25	   28.50	       2	1	B	
10:25	   28.46	      13	2	S	
10:27	   28.47	       2	2	S	
10:27	   28.48	       2	1	S	
10:27	   28.49	       4	1	S	
10:27	   28.48	       2	1	S	
10:27	   28.48	       2	1	S	
10:28	   28.48	       2	1	S	
10:28	   28.48	       2	2	S	
10:28	   28.48	       8	2	S	
10:28	   28.49	       1	1	B	
10:28	   28.48	      31	4	S	
10:28	   28.48	       2	1	B	
10:29	   28.47	       1	1	S	
10:29	   28.48	       2	1	B	
10:30	   28.48	      10	1	B	
10:31	   28.48	       3	1	B	
10:31	   28.48	       2	1	B	
10:31	   28.48	       4	1	B	
10:31	   28.48	       2	1	B	
10:31	   28.48	       2	1	B	
10:31	   28.46	     104	8	S	
10:31	   28.46	       4	2	S	
10:31	   28.48	      22	1	B	
10:32	   28.48	       4	1	S	
10:32	   28.45	      76	5	S	
10:32	   28.46	       2	1	S	
10:33	   28.45	      10	2	S	
10:33	   28.45	       6	3	S	
10:33	   28.46	       3	1	B	
10:33	   28.44	      14	3	S	
10:33	   28.43	      25	6	S	
10:33	   28.43	      37	5	S	
10:34	   28.42	      70	14	S	
10:34	   28.40	       9	4	S	
10:34	   28.40	      12	7	S	
10:34	   28.40	       2	1	S	
10:34	   28.40	       2	1	S	
10:34	   28.40	       6	1	S	
10:35	   28.41	       2	1	B	
10:35	   28.40	      51	7	S	
10:35	   28.38	       2	1	S	
10:35	   28.38	       2	1	S	
10:35	   28.38	       2	2	S	
10:35	   28.40	       7	5	B	
10:35	   28.38	       3	1	S	
10:36	   28.36	       6	2	S	
10:36	   28.38	       6	2	B	
10:36	   28.34	       7	2	S	
10:36	   28.31	      37	7	S	
10:36	   28.31	      37	4	S	
10:36	   28.31	      16	3	S	
10:36	   28.31	      68	2	S	
10:36	   28.31	      11	1	B	
10:36	   28.31	       4	1	B	
10:37	   28.31	      10	2	S	
10:37	   28.31	      34	3	S	
10:37	   28.32	       6	2	B	
10:37	   28.41	       3	1	B	
10:37	   28.33	       8	2	S	
10:37	   28.33	       3	1	B	
10:38	   28.33	       3	1	B	
10:38	   28.33	       3	1	B	
10:38	   28.30	      81	8	S	
10:38	   28.30	       2	1	B	
10:38	   28.29	      14	2	S	
10:38	   28.20	      50	11	S	
10:39	   28.20	      50	5	S	
10:39	   28.29	       0	1	S	
10:39	   28.30	       2	1	S	
10:40	   28.40	       6	4	B	
10:40	   28.40	       2	2	S	
10:40	   28.40	       2	2	S	
10:41	   28.40	       4	3	S	
10:41	   28.31	      36	6	S	
10:41	   28.31	      40	2	S	
10:41	   28.30	     108	9	S	
10:42	   28.29	       3	1	S	
10:42	   28.30	       2	2	B	
10:42	   28.29	       6	1	S	
10:42	   28.25	       5	2	S	
10:42	   28.25	       4	2	S	
10:43	   28.25	       2	1	B	
10:43	   28.24	      22	4	S	
10:43	   28.24	       4	1	B	
10:43	   28.24	       2	2	B	
10:43	   28.24	      10	1	B	
10:43	   28.24	       4	1	B	
10:43	   28.23	       2	1	S	
10:44	   28.24	       4	1	B	
10:44	   28.24	       2	2	B	
10:44	   28.24	       2	1	B	
10:44	   28.23	      10	2	S	
10:45	   28.25	      10	2	B	
10:45	   28.25	       4	1	B	
10:45	   28.25	       2	1	B	
10:45	   28.25	       5	1	B	
10:45	   28.24	      10	2	S	
10:45	   28.24	       5	1	B	
10:45	   28.24	       3	1	B	
10:45	   28.24	       7	1	B	
10:46	   28.24	      18	6	S	
10:46	   28.26	       2	1	S	
10:46	   28.30	      23	4	B	
10:47	   28.27	      10	1	S	
10:47	   28.27	      10	1	B	
10:48	   28.30	       2	1	B	
10:48	   28.30	       2	1	B	
10:48	   28.30	      10	1	B	
10:48	   28.30	      10	1	B	
10:49	   28.30	       2	1	B	
10:49	   28.30	      18	2	B	
10:49	   28.30	      10	1	B	
10:49	   28.30	       6	1	B	
10:49	   28.30	       5	1	B	
10:50	   28.30	       8	1	B	
10:50	   28.30	       3	1	B	
10:50	   28.27	      17	4	S	
10:51	   28.25	       4	2	S	
10:51	   28.24	      50	5	S	
10:51	   28.24	       0	1	S	
10:52	   28.27	       2	1	B	
10:52	   28.27	       1	1	B	
10:52	   28.27	       8	3	S	
10:52	   28.27	       7	1	B	
10:52	   28.27	      10	1	S	
10:53	   28.26	      82	4	S	
10:53	   28.25	       2	1	B	
10:53	   28.25	      14	3	S	
10:54	   28.18	     190	29	S	
10:54	   28.24	      54	4	B	
10:55	   28.10	      62	13	S	
10:56	   28.19	       3	2	S	
10:56	   28.19	       1	1	S	
10:56	   28.19	       2	1	B	
10:56	   28.22	       5	3	B	
10:57	   28.12	      27	5	S	
10:57	   28.12	      34	2	B	
10:57	   28.10	     237	27	S	
10:57	   28.10	       5	2	B	
10:57	   28.13	       2	1	S	
10:57	   28.15	       2	1	S	
10:58	   28.15	       3	1	S	
10:58	   28.20	       2	1	B	
10:58	   28.18	       2	1	S	
10:59	   28.18	      27	3	S	
10:59	   28.20	       2	2	B	
10:59	   28.24	     138	13	B	
10:59	   28.24	       7	2	B	
11:00	   28.24	      73	2	B	
11:01	   28.26	       2	3	B	
11:01	   28.26	       3	2	B	
11:01	   28.26	       2	1	S	
11:01	   28.26	       2	1	S	
11:01	   28.25	       2	1	S	
11:01	   28.25	      10	4	S	
11:02	   28.24	      16	2	S	
11:02	   28.18	       5	3	S	
11:02	   28.17	       5	1	B	
11:03	   28.17	      10	1	B	
11:03	   28.16	      10	1	S	
11:03	   28.16	       2	1	B	
11:03	   28.16	       2	1	B	
11:03	   28.16	       2	1	B	
11:03	   28.15	       5	1	S	
11:04	   28.16	       2	1	B	
11:04	   28.16	       2	1	B	
11:04	   28.15	      15	2	S	
11:05	   28.17	       2	1	B	
11:05	   28.17	       5	1	B	
11:06	   28.17	       2	1	B	
11:06	   28.17	       3	1	B	
11:07	   28.17	       2	1	B	
11:08	   28.17	       5	1	B	
11:08	   28.17	       5	1	B	
11:08	   28.17	       8	2	B	
11:09	   28.23	       2	1	B	
11:09	   28.24	       2	2	B	
11:10	   28.23	       2	1	B	
11:10	   28.19	       4	1	S	
11:11	   28.19	       1	1	S	
11:11	   28.19	       3	2	B	
11:12	   28.20	      56	1	B	
11:14	   28.20	       1	1	B	
11:14	   28.20	       2	1	S	
11:14	   28.20	       0	1	S	
11:14	   28.19	       5	2	S	
11:14	   28.19	      15	5	B	
11:15	   28.19	       2	1	B	
11:15	   28.23	       2	1	B	
11:15	   28.23	       2	1	B	
11:16	   28.24	       2	1	B	
11:16	   28.23	       5	3	B	
11:16	   28.23	       5	3	B	
11:17	   28.23	       6	3	B	
11:17	   28.23	       5	3	B	
11:18	   28.20	       3	1	S	
11:19	   28.23	       3	3	B	
11:19	   28.20	       2	1	S	
