                  20230227 凯因科技 (688687)
 时间	    价格	    成交	笔数	
09:30	   28.19	       0	1	B	
09:30	   28.19	       8	1	S	
09:30	   28.19	      10	2	S	
09:30	   28.19	      26	4	B	
09:30	   28.19	       2	1	B	
09:30	   27.53	       4	2	S	
09:30	   27.65	      20	3	S	
09:30	   27.65	       0	1	S	
09:30	   27.65	       8	3	B	
09:30	   27.80	       4	1	S	
09:30	   27.81	       2	1	S	
09:30	   28.27	       4	4	B	
09:30	   27.83	      10	2	S	
09:30	   27.83	       4	1	S	
09:32	   27.97	      15	3	B	
09:32	   27.83	       4	2	S	
09:32	   27.90	      18	1	B	
09:32	   27.90	       4	2	S	
09:32	   27.96	       3	1	B	
09:33	   28.05	       8	2	B	
09:33	   27.98	       2	1	S	
09:33	   27.98	       2	1	S	
09:33	   27.90	      21	2	S	
09:33	   27.96	      16	3	B	
09:33	   27.85	      10	4	S	
09:33	   27.95	      10	2	B	
09:33	   27.95	       4	1	B	
09:33	   27.95	       2	1	B	
09:33	   27.97	      10	3	B	
09:34	   27.96	       5	1	S	
09:34	   28.03	       2	2	B	
09:34	   27.88	       3	2	S	
09:35	   27.99	       2	1	B	
09:35	   27.87	       2	1	S	
09:35	   27.97	       6	2	B	
09:36	   27.90	     100	3	S	
09:36	   27.88	      51	5	S	
09:36	   27.87	      15	7	S	
09:36	   28.02	       6	2	B	
09:37	   28.00	      16	5	B	
09:37	   28.02	       4	2	B	
09:37	   27.86	     108	6	S	
09:37	   27.84	     129	12	S	
09:37	   27.90	       6	3	B	
09:37	   27.92	       9	3	B	
09:37	   27.96	       3	1	B	
09:38	   27.84	      36	3	S	
09:38	   27.84	       2	1	S	
09:38	   27.93	       6	2	B	
09:38	   27.94	      10	2	B	
09:38	   27.84	       6	3	S	
09:38	   27.93	      19	5	B	
09:38	   27.93	       2	1	B	
09:38	   27.84	      13	4	S	
09:38	   27.84	       3	2	B	
09:38	   27.86	       2	1	S	
09:38	   27.98	      18	4	B	
09:39	   27.83	      42	10	S	
09:39	   27.91	       2	1	B	
09:39	   27.98	      11	2	B	
09:39	   27.84	       2	1	S	
09:39	   27.86	      18	2	S	
09:39	   27.84	       3	1	S	
09:39	   27.86	      26	4	B	
09:39	   27.86	      10	3	B	
09:39	   27.95	      51	10	B	
09:39	   27.98	       3	2	B	
09:39	   28.00	      15	2	B	
09:39	   27.89	       2	1	S	
09:40	   27.98	       9	2	B	
09:40	   28.00	      14	4	B	
09:40	   28.00	       5	2	B	
09:40	   28.00	       2	2	B	
09:41	   28.00	       2	1	B	
09:41	   27.93	       5	1	S	
09:41	   27.90	      36	1	S	
09:41	   27.90	       2	1	S	
09:41	   28.03	       3	2	B	
09:42	   28.00	       2	1	B	
09:43	   27.87	      52	4	S	
09:43	   27.87	       2	1	S	
09:43	   27.98	       6	2	B	
09:43	   27.98	       6	2	B	
09:43	   28.00	       9	3	B	
09:43	   27.86	      38	4	S	
09:43	   27.96	       3	1	B	
09:43	   28.00	      14	4	B	
09:43	   27.96	       9	4	B	
09:44	   28.00	      12	3	B	
09:44	   27.90	      85	4	S	
09:44	   27.84	      73	7	S	
09:44	   27.90	      14	2	B	
09:44	   27.90	       6	2	B	
09:44	   28.00	      17	6	B	
09:45	   27.90	      10	1	S	
09:45	   27.93	      13	4	B	
09:45	   27.90	      16	3	S	
09:45	   27.90	      46	6	S	
09:45	   27.96	       5	3	B	
09:45	   27.90	      10	4	S	
09:45	   27.99	       3	2	B	
09:48	   27.87	      79	10	S	
09:48	   27.85	      14	3	S	
09:48	   27.85	      73	8	B	
09:48	   27.90	      13	3	B	
09:48	   27.90	       7	2	B	
09:48	   27.81	      17	4	S	
09:48	   27.94	      11	3	B	
09:48	   27.95	       2	1	B	
09:48	   28.00	      15	6	B	
09:48	   27.83	      48	4	B	
09:48	   28.00	       7	4	B	
09:49	   27.99	      19	1	B	
09:49	   28.00	      14	2	B	
09:49	   27.83	      18	3	S	
09:49	   27.83	      22	3	B	
09:49	   27.95	       3	1	B	
09:49	   27.95	       6	2	B	
09:50	   27.80	      22	3	S	
09:50	   27.80	      46	5	S	
09:50	   27.80	      42	3	S	
09:50	   27.99	       3	2	B	
09:50	   27.99	       5	2	B	
09:51	   27.99	       5	2	B	
09:52	   27.93	       2	2	B	
09:52	   27.93	     100	3	B	
09:52	   27.80	       5	2	S	
09:52	   27.78	      55	6	B	
09:52	   27.80	       4	1	B	
09:52	   27.80	      20	4	B	
09:53	   27.80	      10	3	S	
09:53	   27.80	       1	1	S	
09:53	   27.76	       6	2	S	
09:53	   27.80	       6	3	B	
09:53	   27.76	       4	2	S	
09:53	   27.76	      10	1	B	
09:53	   27.70	       7	2	S	
09:53	   27.69	      29	2	S	
09:54	   27.68	       9	2	B	
09:54	   27.76	       5	2	B	
09:54	   27.80	       2	2	B	
09:54	   27.70	       1	1	S	
09:54	   27.75	      17	6	S	
09:57	   27.80	      50	4	B	
09:58	   27.72	      12	3	S	
09:58	   27.73	      28	5	B	
09:59	   27.73	       4	1	S	
09:59	   27.84	       2	1	B	
09:59	   27.73	      18	2	S	
09:59	   27.73	       2	1	S	
10:00	   27.73	       2	1	S	
10:00	   27.82	       4	1	B	
10:01	   27.73	       5	3	S	
10:01	   27.71	      42	17	S	
10:01	   27.74	      11	3	B	
10:01	   27.75	      45	8	B	
10:01	   27.76	       3	3	B	
10:01	   27.71	      18	1	S	
10:01	   27.71	      13	3	S	
10:02	   27.61	      23	4	S	
10:02	   27.60	      55	11	S	
10:02	   27.67	       3	1	B	
10:02	   27.60	       4	1	S	
10:02	   27.60	      10	3	S	
10:02	   27.60	       0	1	S	
10:03	   27.60	      10	3	S	
10:03	   27.60	       4	2	S	
10:03	   27.56	     133	6	S	
10:03	   27.55	      24	6	S	
10:03	   27.53	      17	3	S	
10:03	   27.50	      80	7	S	
10:03	   27.54	      10	2	B	
10:04	   27.51	       2	1	S	
10:04	   27.51	       7	2	S	
10:04	   27.54	       2	1	B	
10:04	   27.54	       4	2	B	
10:04	   27.54	      25	12	B	
10:04	   27.54	       4	2	B	
10:05	   27.54	      31	4	B	
10:05	   27.51	      26	5	S	
10:05	   27.50	      34	8	S	
10:05	   27.51	      14	6	B	
10:05	   27.48	      62	3	S	
10:05	   27.48	      34	4	S	
10:05	   27.50	       2	1	B	
10:05	   27.48	       8	3	S	
10:05	   27.46	      15	4	S	
10:05	   27.46	      18	4	B	
10:05	   27.35	     100	10	S	
10:06	   27.36	       4	2	S	
10:06	   27.46	      78	11	B	
10:06	   27.41	     102	16	S	
