                  20210930 凯因科技 (688687)
 时间	    价格	    成交	笔数	
09:30	   23.66	       7	4	B	
09:32	   23.85	      23	9	B	
09:32	   23.85	       6	3	S	
09:32	   23.85	       6	2	S	
09:32	   23.85	      17	3	S	
09:32	   23.85	       4	1	S	
09:32	   23.85	       2	1	S	
09:32	   23.85	       2	1	S	
09:32	   23.85	       2	1	S	
09:32	   23.85	       4	1	S	
09:32	   23.85	       4	2	S	
09:32	   23.85	      38	1	S	
09:33	   23.85	      32	3	S	
09:33	   23.73	       2	1	S	
09:33	   23.84	       2	1	B	
09:33	   23.70	      75	6	S	
09:33	   23.70	       2	1	S	
09:33	   23.83	      39	5	B	
09:34	   23.83	       8	3	S	
09:34	   23.83	       4	2	S	
09:34	   23.83	       6	2	S	
09:34	   23.83	       3	1	S	
09:34	   23.72	       2	1	S	
09:34	   23.83	      30	1	B	
09:34	   23.82	      12	2	S	
09:34	   23.83	      33	3	B	
09:34	   23.74	       3	2	S	
09:34	   23.74	       1	1	B	
09:35	   23.76	       2	1	S	
09:36	   23.76	       2	1	S	
09:36	   23.76	       2	1	S	
09:36	   23.76	       3	2	S	
09:36	   23.73	       2	1	S	
09:36	   23.73	       2	1	S	
09:36	   23.74	       4	3	S	
09:37	   23.85	      10	5	B	
09:37	   23.75	       8	2	S	
09:39	   23.84	       5	1	B	
09:39	   23.84	       2	1	B	
09:42	   23.77	       6	3	S	
09:43	   23.78	       5	3	B	
09:43	   23.78	      18	9	B	
09:43	   23.83	       3	1	B	
09:44	   23.85	      70	22	B	
09:44	   23.85	       2	1	B	
09:44	   23.86	       8	3	B	
09:44	   23.85	       2	1	S	
09:45	   23.80	      27	8	S	
09:45	   23.80	      13	4	B	
09:45	   23.78	      15	4	S	
09:46	   23.77	       8	3	S	
09:46	   23.80	       3	1	B	
09:46	   23.80	      10	1	B	
09:46	   23.78	       2	1	S	
09:50	   23.83	       2	1	B	
09:50	   23.83	       5	1	S	
09:50	   23.81	       5	1	S	
09:50	   23.80	       2	1	S	
09:50	   23.80	      28	1	S	
09:50	   23.86	      25	6	B	
09:50	   23.80	       2	1	S	
09:53	   23.80	      11	2	S	
09:53	   23.78	       2	1	S	
