                  20210701 凯因科技 (688687)
 时间	    价格	    成交	笔数	
09:30	   29.28	      10	4	B	
09:30	   29.21	       5	1	B	
09:30	   29.21	       3	2	B	
09:30	   29.18	      17	5	B	
09:30	   29.02	      17	7	S	
09:31	   29.02	       5	1	S	
09:31	   29.01	      71	7	S	
09:31	   29.00	     102	4	S	
09:31	   29.00	      28	5	S	
09:31	   28.96	       2	1	S	
09:31	   28.99	       3	1	B	
09:31	   28.92	      19	3	S	
09:31	   28.91	      20	2	S	
09:31	   28.88	       7	4	S	
09:31	   28.86	      20	2	S	
09:31	   28.85	      50	2	S	
09:32	   28.81	       6	2	S	
09:32	   28.73	      13	2	S	
09:32	   28.73	       3	1	B	
09:32	   28.73	       6	3	B	
09:32	   28.73	      16	2	B	
09:32	   28.73	      16	6	B	
09:32	   28.73	       5	2	S	
09:32	   28.83	      18	2	B	
09:32	   28.83	      10	1	S	
09:33	   28.84	       5	1	S	
09:33	   28.85	       6	2	S	
09:33	   28.89	       2	1	S	
09:33	   28.85	      12	2	S	
09:33	   28.87	      61	10	S	
09:33	   28.95	       2	1	B	
09:34	   28.87	       6	2	S	
09:34	   28.90	       2	1	S	
09:34	   28.88	       4	1	S	
09:35	   28.93	       6	2	B	
09:35	   28.88	       8	2	S	
09:35	   28.88	       5	3	S	
09:36	   28.93	       1	1	B	
09:36	   28.95	       2	1	B	
09:36	   28.95	      12	4	B	
09:36	   28.96	      10	5	B	
09:36	   29.02	       1	1	B	
09:37	   29.03	       2	1	S	
09:37	   29.03	       5	2	B	
09:37	   29.02	       2	1	S	
09:37	   29.02	       5	1	B	
09:38	   28.90	      20	3	S	
09:38	   28.88	      35	9	S	
09:39	   28.90	      10	1	S	
09:39	   28.90	       4	2	B	
09:39	   29.01	      30	3	B	
09:39	   28.92	      15	2	S	
09:40	   29.01	       3	1	B	
09:40	   29.01	       2	1	B	
09:40	   29.03	      26	5	B	
09:40	   29.05	       3	1	S	
09:40	   29.13	      10	3	B	
09:40	   29.23	      61	3	B	
09:40	   29.14	      13	5	S	
09:41	   29.14	       2	1	S	
09:41	   29.14	       2	1	S	
09:41	   29.20	       2	1	B	
09:41	   29.20	       5	2	B	
09:41	   29.13	       2	1	S	
09:41	   29.27	      50	6	B	
09:42	   29.19	       3	1	B	
09:42	   29.19	      16	2	S	
09:42	   29.23	       5	2	B	
09:42	   29.23	       2	1	B	
09:42	   29.15	      80	8	S	
09:42	   29.20	       4	1	B	
09:42	   29.20	       6	1	S	
09:43	   29.15	      16	4	S	
09:43	   29.13	      34	1	S	
09:43	   29.16	      14	1	B	
09:43	   29.16	       2	1	B	
09:43	   29.16	       2	1	S	
09:43	   29.20	      19	2	B	
09:43	   29.16	       4	1	S	
09:44	   29.16	       1	1	S	
09:44	   29.16	      11	2	S	
09:45	   29.16	      28	2	S	
09:45	   29.15	      36	4	S	
09:45	   29.10	       2	2	S	
09:46	   29.13	       2	1	B	
09:46	   29.13	       2	1	S	
09:46	   29.12	       2	1	B	
09:46	   29.13	       2	1	B	
09:46	   29.14	      38	7	B	
09:46	   29.19	     114	12	B	
09:46	   29.23	      10	3	B	
09:47	   29.23	      15	5	S	
09:47	   29.25	       6	4	B	
09:47	   29.27	      50	5	B	
09:47	   29.29	       2	2	B	
09:47	   29.26	       4	2	S	
09:47	   29.32	      10	2	B	
09:47	   29.30	       6	1	B	
09:47	   29.30	       3	1	B	
09:47	   29.30	       5	1	B	
09:47	   29.32	      16	4	B	
09:47	   29.34	       7	2	B	
09:47	   29.35	       2	1	B	
09:48	   29.36	       2	1	
09:48	   29.37	       2	1	B	
09:48	   29.36	      20	1	S	
09:48	   29.35	       2	1	S	
09:48	   29.34	      23	3	S	
09:48	   29.33	       4	1	S	
09:48	   29.30	      42	5	S	
09:48	   29.27	       2	1	S	
09:48	   29.26	       5	2	S	
09:48	   29.31	       2	1	B	
09:48	   29.31	       4	1	B	
09:48	   29.27	       0	1	B	
09:48	   29.26	       2	1	S	
09:49	   29.27	       7	2	B	
09:49	   29.27	       3	1	B	
09:49	   29.27	       5	1	B	
09:49	   29.33	      30	4	B	
09:49	   29.27	      19	4	S	
09:49	   29.27	       1	1	B	
09:49	   29.33	      13	1	B	
09:49	   29.35	       4	1	B	
09:50	   29.33	       5	1	S	
09:50	   29.33	      39	8	S	
09:50	   29.33	      24	5	S	
09:50	   29.36	       5	2	B	
09:50	   29.36	       4	2	B	
09:50	   29.36	       3	1	B	
09:50	   29.33	      34	4	S	
09:50	   29.39	       2	1	B	
09:51	   29.38	       9	3	S	
09:51	   29.38	       1	1	S	
09:51	   29.33	      32	6	S	
09:51	   29.33	       1	1	S	
09:51	   29.42	      66	16	B	
09:51	   29.42	      84	7	S	
09:51	   29.37	       2	1	B	
09:52	   29.39	      11	3	B	
09:52	   29.39	      10	1	S	
09:52	   29.39	      10	1	S	
09:52	   29.39	       4	1	S	
09:52	   29.39	       3	1	S	
09:52	   29.39	       3	2	S	
09:52	   29.37	      63	3	S	
09:52	   29.37	       1	1	S	
09:53	   29.37	       5	2	B	
09:53	   29.30	       2	1	S	
09:53	   29.30	      10	1	S	
09:54	   29.30	      13	1	S	
09:54	   29.30	       3	2	S	
09:54	   29.30	       2	1	S	
09:55	   29.30	       6	3	B	
09:55	   29.27	      37	16	S	
09:55	   29.30	       9	3	B	
09:56	   29.28	      20	2	S	
09:56	   29.28	      10	1	S	
09:57	   29.28	      30	1	S	
09:57	   29.29	       5	2	B	
09:57	   29.29	      13	8	B	
09:58	   29.29	       2	1	B	
09:58	   29.28	       4	1	S	
09:58	   29.28	       5	1	S	
09:59	   29.28	       2	1	S	
09:59	   29.28	      10	1	S	
09:59	   29.28	       3	1	S	
10:00	   29.28	       2	1	S	
10:00	   29.28	       9	1	S	
10:00	   29.26	      19	3	S	
10:00	   29.26	      20	2	S	
10:01	   29.26	       0	1	S	
10:03	   29.26	       3	1	B	
10:05	   29.18	      24	8	S	
10:05	   29.18	      68	6	B	
10:05	   29.26	      56	4	B	
10:05	   29.26	      27	12	B	
10:05	   29.27	     104	17	B	
10:05	   29.30	      31	9	B	
10:05	   29.36	      10	5	B	
10:05	   29.38	       2	1	B	
10:05	   29.38	       3	1	B	
10:05	   29.38	       2	2	B	
10:05	   29.31	      39	4	S	
10:05	   29.31	       5	1	B	
10:06	   29.37	       3	1	B	
10:06	   29.38	      22	6	B	
10:06	   29.42	      66	19	B	
10:06	   29.46	      32	8	B	
10:06	   29.47	      34	12	B	
10:06	   29.48	      11	4	B	
10:06	   29.49	      63	9	B	
10:06	   29.47	      10	6	S	
10:06	   29.58	      59	6	B	
10:06	   29.53	      17	3	S	
10:06	   29.53	       4	2	S	
10:07	   29.54	       8	4	S	
10:07	   29.56	      18	3	B	
10:07	   29.53	      14	3	S	
10:07	   29.54	       5	2	B	
10:07	   29.51	      23	1	S	
10:07	   29.51	       4	1	B	
10:07	   29.48	       8	2	S	
10:07	   29.50	      13	5	B	
10:07	   29.47	      10	2	S	
10:08	   29.51	      44	6	B	
10:08	   29.50	      12	3	B	
10:08	   29.57	      67	12	B	
10:08	   29.57	      30	4	S	
10:08	   29.57	       3	1	S	
10:08	   29.57	       2	1	B	
10:08	   29.57	       7	2	B	
10:08	   29.57	      14	2	B	
10:08	   29.56	      16	3	B	
10:08	   29.57	       7	3	B	
10:08	   29.56	       2	1	B	
10:08	   29.56	      12	2	S	
10:08	   29.57	      38	3	B	
10:08	   29.56	      15	3	S	
10:09	   29.57	      61	4	B	
10:09	   29.57	      10	2	S	
10:09	   29.57	      34	10	S	
10:09	   29.56	      14	1	S	
10:09	   29.56	       9	1	S	
10:09	   29.51	       2	1	B	
10:09	   29.50	       0	1	B	
10:09	   29.50	       2	2	S	
10:10	   29.50	       3	1	S	
10:10	   29.54	       2	2	B	
10:10	   29.59	      45	7	B	
10:10	   29.60	       7	3	B	
10:10	   29.58	       5	1	S	
10:10	   29.58	       2	1	S	
10:10	   29.58	       0	1	S	
10:10	   29.60	      26	3	B	
10:11	   29.63	      10	1	B	
10:11	   29.64	      16	2	B	
10:11	   29.65	      14	5	B	
10:11	   29.66	      12	4	B	
10:11	   29.66	       1	1	B	
10:11	   29.65	      12	6	S	
10:11	   29.64	      41	3	S	
10:11	   29.62	      68	3	B	
10:11	   29.66	      13	3	B	
10:11	   29.68	      21	3	B	
10:11	   29.68	       5	1	S	
10:11	   29.70	      29	3	B	
10:11	   29.78	      42	5	B	
10:12	   29.74	       9	3	S	
10:12	   29.78	     105	3	B	
10:12	   29.78	     102	5	S	
10:12	   29.74	      36	2	S	
10:12	   29.78	      22	3	B	
10:12	   29.78	      36	5	S	
10:12	   29.78	      17	3	S	
10:12	   29.78	      23	2	S	
10:12	   29.84	      37	6	B	
10:12	   29.84	      11	3	S	
10:12	   29.84	      72	6	S	
10:12	   29.86	      48	7	B	
10:12	   29.78	     123	2	S	
10:12	   29.84	      31	9	B	
10:12	   29.84	      46	8	B	
10:12	   29.85	      29	6	B	
10:13	   29.84	      14	2	B	
10:13	   29.85	      60	11	B	
10:13	   29.86	      47	6	B	
10:13	   29.86	      15	2	S	
10:13	   29.86	      57	1	S	
10:13	   29.94	     245	16	B	
10:13	   29.94	      26	1	S	
10:13	   29.98	      64	8	B	
10:13	   29.97	       9	2	B	
10:13	   29.98	      40	3	B	
10:13	   29.97	      40	3	S	
10:13	   29.99	      43	8	B	
10:13	   29.99	      50	2	B	
10:13	   29.99	      20	3	B	
10:13	   30.03	     251	22	B	
10:13	   30.03	      25	4	S	
10:14	   30.10	       7	3	B	
10:14	   30.04	       8	3	S	
10:14	   30.05	       2	1	S	
10:14	   30.15	      42	9	B	
10:14	   30.24	     103	5	S	
10:14	   30.13	       2	1	S	
10:14	   30.10	      22	2	S	
10:14	   30.10	       2	1	S	
10:14	   30.10	       2	1	S	
10:14	   30.13	      28	13	B	
10:14	   30.10	      42	3	S	
10:14	   29.98	       2	1	S	
10:14	   29.98	       5	1	S	
10:14	   30.09	      15	6	B	
10:14	   30.09	      62	5	S	
10:14	   29.98	      12	3	S	
10:15	   29.97	       5	1	S	
10:15	   29.98	      20	1	B	
10:15	   30.02	       2	1	S	
10:15	   29.98	       4	4	S	
10:15	   30.02	      24	3	B	
10:15	   30.08	      36	7	B	
10:15	   30.02	       3	1	S	
10:15	   30.08	      11	5	B	
10:15	   30.07	       2	1	B	
10:16	   30.07	       2	1	S	
10:16	   30.08	       9	3	B	
10:16	   30.02	      30	3	S	
10:16	   30.06	       9	2	B	
10:16	   30.08	      32	6	B	
10:16	   30.06	       8	3	B	
10:16	   30.07	      30	6	B	
10:16	   30.03	       4	2	S	
10:16	   30.00	       2	1	S	
10:16	   30.00	       6	1	S	
10:16	   30.00	      12	3	S	
10:16	   30.00	       3	2	S	
10:17	   30.00	      12	7	B	
10:17	   30.00	       2	1	B	
10:17	   29.98	       2	1	S	
10:17	   30.00	      10	2	B	
10:17	   30.00	      18	3	B	
10:17	   29.98	      16	2	S	
10:17	   29.97	      15	2	S	
10:17	   29.97	       2	1	S	
10:17	   29.97	       5	2	S	
10:17	   29.97	       8	2	S	
10:17	   29.97	      25	3	B	
10:17	   29.97	      12	3	B	
10:17	   29.96	       8	1	S	
10:18	   29.96	       2	1	S	
10:18	   29.97	       6	1	B	
10:18	   29.97	       5	2	B	
10:18	   29.97	      12	2	B	
10:18	   29.97	       0	1	B	
10:18	   30.00	      24	8	B	
10:18	   30.01	      51	11	B	
10:18	   30.05	      26	10	B	
10:18	   30.07	      10	2	B	
10:18	   30.01	       5	1	S	
10:18	   30.07	      12	2	B	
10:18	   30.07	       4	1	S	
10:19	   30.08	      60	6	B	
10:19	   30.08	      16	3	B	
10:19	   30.05	       6	3	B	
10:19	   30.09	      67	10	B	
10:19	   30.10	     127	17	B	
10:19	   30.13	      32	5	B	
10:19	   30.09	      52	10	S	
10:19	   30.09	       5	1	S	
10:19	   30.09	       9	2	S	
10:19	   30.09	      15	2	B	
10:19	   30.10	       3	1	S	
10:19	   30.10	      10	2	S	
10:19	   30.10	       2	1	S	
10:20	   30.15	      10	1	B	
10:20	   30.23	     153	18	B	
10:20	   30.15	      15	3	S	
10:20	   30.19	       3	1	S	
10:20	   30.26	      90	10	B	
10:20	   30.22	       5	3	B	
10:20	   30.22	       6	3	S	
10:20	   30.26	       0	1	S	
10:21	   30.27	       9	2	B	
10:21	   30.28	       5	3	B	
10:21	   30.28	      50	10	B	
10:21	   30.26	       2	1	B	
10:21	   30.28	      36	3	B	
10:21	   30.28	       2	1	B	
10:21	   30.27	       6	1	S	
10:21	   30.27	     133	16	B	
10:21	   30.27	      35	13	S	
10:21	   30.27	      22	3	S	
10:21	   30.27	      16	4	S	
10:21	   30.27	       8	2	S	
10:21	   30.34	     176	21	B	
10:22	   30.34	       8	2	S	
10:22	   30.25	      98	3	S	
10:22	   30.27	       1	1	B	
10:22	   30.34	       5	2	B	
10:22	   30.30	       2	1	B	
10:22	   30.30	      13	3	B	
10:22	   30.35	      98	13	B	
10:22	   30.36	      12	4	B	
10:22	   30.37	      11	3	B	
10:22	   30.38	      11	4	B	
10:22	   30.36	      17	7	S	
10:22	   30.36	      34	2	B	
10:22	   30.38	      34	9	B	
10:22	   30.38	       7	4	B	
10:22	   30.38	       8	3	B	
10:22	   30.39	      14	2	B	
10:22	   30.40	      97	12	B	
10:23	   30.40	       8	4	S	
10:23	   30.43	       4	2	B	
10:23	   30.45	      17	4	B	
10:23	   30.45	       2	1	B	
10:23	   30.45	       2	1	B	
10:23	   30.45	       2	1	B	
10:23	   30.48	      38	9	B	
10:23	   30.49	      26	7	B	
10:23	   30.46	     139	14	S	
10:23	   30.46	       1	1	S	
10:23	   30.46	       1	1	B	
10:23	   30.46	      16	3	S	
10:23	   30.45	       4	2	S	
10:23	   30.45	       7	3	S	
10:23	   30.53	     175	21	B	
10:23	   30.50	       5	1	S	
10:23	   30.50	      12	2	S	
10:23	   30.50	       7	2	B	
10:24	   30.48	      46	2	S	
10:24	   30.48	      19	5	S	
10:24	   30.48	       5	1	S	
10:24	   30.49	     107	3	B	
10:24	   30.45	     107	6	S	
10:24	   30.50	      33	3	B	
10:24	   30.45	       5	1	S	
10:24	   30.45	       3	1	S	
