                  20211105 凯因科技 (688687)
 时间	    价格	    成交	笔数	
09:31	   22.99	      12	1	B	
09:31	   22.94	       3	1	S	
09:31	   22.94	       2	1	B	
09:31	   22.98	       6	1	B	
09:32	   22.98	      33	1	B	
09:33	   22.92	      30	3	S	
09:33	   22.92	       7	1	S	
09:34	   22.94	      52	10	S	
09:34	   22.94	       1	1	S	
09:35	   22.96	       4	2	S	
09:37	   22.96	      40	2	B	
09:37	   22.99	      10	2	B	
09:37	   23.00	      44	4	B	
09:37	   23.08	       2	1	S	
09:38	   23.07	       5	2	S	
09:38	   23.13	      30	5	B	
09:38	   23.13	       4	1	B	
09:39	   23.13	       3	1	B	
09:39	   23.13	       2	1	B	
09:40	   23.06	      10	5	S	
09:40	   23.06	      10	4	S	
09:41	   23.10	      17	1	B	
09:41	   23.10	       3	1	S	
09:42	   23.05	       7	2	S	
09:43	   23.02	       5	2	S	
09:43	   23.01	      20	1	S	
09:43	   23.06	      10	4	B	
09:43	   23.07	       4	1	B	
09:44	   23.08	       8	3	B	
09:44	   23.07	       4	2	S	
09:44	   23.07	       5	1	S	
09:45	   23.02	       4	2	S	
09:45	   23.02	      19	2	B	
09:46	   23.07	       2	2	B	
09:47	   23.07	      19	7	B	
09:47	   23.07	       4	1	B	
09:47	   23.08	       3	1	B	
09:48	   23.03	      17	2	S	
09:48	   23.01	      14	2	S	
09:48	   23.00	      22	4	S	
09:49	   22.98	       3	1	B	
09:49	   22.98	       0	1	B	
09:49	   23.01	       6	1	B	
09:50	   23.01	       4	1	B	
09:50	   23.01	      20	1	B	
09:50	   23.01	      16	1	B	
09:50	   23.03	       3	1	B	
09:51	   23.03	      25	5	B	
09:51	   23.05	       6	3	B	
09:51	   23.05	      10	1	B	
09:53	   23.08	       6	1	B	
09:54	   23.01	      40	5	S	
09:55	   23.05	      14	3	B	
09:55	   23.03	      12	6	S	
09:55	   23.05	       4	2	B	
09:55	   23.05	      10	1	B	
09:55	   23.05	       3	1	B	
09:55	   23.05	       2	1	B	
09:57	   23.05	      26	6	B	
09:57	   23.05	      14	4	B	
09:58	   23.05	       3	1	B	
09:58	   23.04	       5	2	S	
09:58	   23.03	      20	2	S	
09:59	   23.02	      12	2	S	
09:59	   23.01	      23	3	S	
09:59	   23.00	      20	1	S	
10:00	   22.95	       4	2	S	
10:00	   22.95	       6	1	B	
10:01	   22.95	       6	1	S	
10:02	   23.01	       5	2	B	
10:06	   22.99	      42	15	B	
10:07	   22.98	       4	1	B	
10:07	   23.00	      10	4	B	
10:09	   23.00	      13	3	B	
10:10	   23.00	      32	2	B	
10:10	   22.99	      12	2	B	
10:11	   22.99	       2	1	B	
10:12	   22.99	      18	9	B	
10:12	   22.98	       6	4	S	
10:12	   22.98	       2	1	B	
10:12	   22.98	       2	1	B	
10:12	   22.95	      30	10	S	
10:13	   22.95	       2	1	B	
10:13	   22.95	       4	1	B	
10:13	   22.94	      34	3	S	
10:13	   22.94	      14	6	B	
10:13	   22.94	      12	1	B	
10:13	   22.93	      26	5	S	
10:14	   22.93	      20	2	B	
10:14	   22.99	       8	1	B	
10:14	   22.95	       2	1	S	
10:14	   22.95	      18	1	B	
10:17	   22.96	      17	6	S	
10:17	   22.96	       8	4	B	
10:18	   22.96	      40	1	B	
10:19	   22.96	      12	2	B	
10:20	   22.97	      15	3	B	
10:20	   22.97	      14	2	B	
10:20	   22.99	       5	1	B	
10:21	   22.99	      11	6	B	
10:21	   23.00	      43	4	B	
10:21	   23.00	      34	6	B	
10:21	   23.03	       7	2	B	
10:21	   23.03	       3	1	B	
10:21	   23.04	      32	2	B	
10:21	   23.05	      10	1	B	
10:23	   23.05	      23	3	B	
10:23	   23.02	       3	1	S	
10:24	   23.00	       5	2	S	
10:25	   22.97	       5	3	S	
10:26	   23.00	      15	6	B	
10:27	   23.01	      34	7	B	
10:28	   23.01	      54	3	B	
10:28	   23.00	       2	1	S	
10:28	   23.00	       5	1	S	
10:29	   23.00	      26	1	B	
10:30	   23.00	      18	5	S	
10:30	   23.00	      10	2	B	
10:31	   22.99	       3	1	S	
10:31	   22.96	      50	2	S	
10:31	   22.96	       3	1	S	
10:31	   22.96	      20	1	B	
10:31	   22.96	       3	1	B	
10:32	   22.96	       2	1	B	
10:32	   22.96	       2	1	B	
10:34	   22.96	      14	3	S	
10:35	   22.95	      38	4	S	
10:35	   22.96	      12	3	B	
10:35	   22.94	      27	3	S	
10:36	   22.96	      15	2	B	
10:37	   22.93	      72	4	S	
10:38	   22.92	      19	5	S	
10:38	   22.92	       0	1	S	
10:39	   22.92	      12	2	S	
10:39	   22.92	      15	2	S	
10:40	   22.92	       0	1	S	
10:40	   22.96	      28	6	B	
10:40	   22.96	       2	1	B	
10:40	   22.96	      18	1	B	
10:40	   22.93	      36	16	S	
10:41	   22.94	      20	1	B	
10:42	   22.95	      20	2	B	
10:42	   22.94	      10	1	B	
10:42	   22.93	       5	1	S	
10:43	   22.93	      31	4	B	
10:43	   22.93	      25	13	S	
10:44	   22.93	       1	1	B	
10:44	   22.95	       3	1	B	
10:45	   22.95	       7	1	S	
10:45	   22.93	       2	1	S	
10:45	   22.95	      11	4	B	
10:46	   22.98	      21	3	B	
10:47	   22.96	       2	1	B	
10:49	   23.00	     628	9	B	
10:49	   22.99	       6	3	B	
10:49	   22.99	      22	2	B	
10:50	   23.05	     137	3	B	
10:50	   23.05	      12	3	B	
10:50	   23.08	      66	6	B	
10:50	   23.09	       3	1	B	
10:50	   23.10	      10	4	B	
10:50	   23.11	     128	6	B	
10:50	   23.13	      76	6	B	
10:50	   23.14	      16	2	B	
10:50	   23.16	      10	4	B	
10:50	   23.23	      59	2	B	
10:51	   23.20	       5	2	S	
10:51	   23.19	       5	3	S	
10:51	   23.19	       2	1	S	
10:51	   23.20	      32	3	B	
10:51	   23.21	       7	1	B	
10:51	   23.21	       1	1	S	
10:51	   23.23	      67	2	B	
10:52	   23.25	      20	1	B	
10:52	   23.26	      10	2	
10:52	   23.27	       3	1	B	
10:52	   23.27	      10	1	B	
10:52	   23.27	       5	1	B	
10:52	   23.26	       5	1	S	
10:52	   23.26	       5	1	S	
10:52	   23.30	      86	8	B	
10:53	   23.27	     110	6	S	
10:53	   23.30	       6	2	B	
10:53	   23.30	       2	1	B	
10:53	   23.27	       2	1	S	
10:53	   23.26	       5	1	S	
10:53	   23.27	       2	1	B	
