                  20240913 凯因科技 (688687)
 时间	    价格	    成交	笔数	
09:30	   20.81	      50	13	S	
09:30	   20.81	      20	6	S	
09:30	   20.73	      74	12	S	
09:30	   20.79	      51	13	B	
09:30	   20.73	       8	3	B	
09:30	   20.79	      30	6	B	
09:30	   20.94	      16	7	B	
09:30	   20.84	       4	1	B	
09:31	   20.73	      14	8	S	
09:31	   20.89	       4	2	B	
09:31	   20.74	      10	3	S	
09:31	   20.86	       4	2	B	
09:32	   20.84	       2	1	S	
09:32	   20.84	       2	2	S	
09:32	   20.82	       7	3	S	
09:32	   20.81	      23	5	S	
09:33	   20.90	       4	1	B	
09:33	   20.82	       3	1	S	
09:33	   20.81	       2	2	S	
09:33	   20.83	       4	2	S	
09:33	   20.82	       3	3	S	
09:33	   20.82	       3	1	B	
09:33	   20.82	       3	1	S	
09:34	   20.82	       1	1	S	
09:34	   20.82	       0	1	S	
09:34	   20.85	       2	1	S	
09:34	   20.90	      10	1	B	
09:34	   20.90	       2	1	B	
09:34	   20.90	       1	1	B	
09:34	   20.93	      12	3	B	
09:34	   20.94	       5	1	B	
09:34	   20.90	       3	1	S	
09:34	   20.93	      36	1	B	
09:35	   20.90	       6	2	S	
09:35	   20.92	       4	2	B	
09:35	   20.91	       1	1	
09:35	   20.91	       2	2	S	
09:35	   20.92	       4	1	B	
09:35	   21.03	      10	5	B	
09:35	   21.03	      32	6	B	
09:35	   20.97	       4	2	S	
09:35	   20.82	      59	13	S	
09:35	   20.91	       3	1	B	
09:36	   20.85	       6	4	S	
09:36	   20.85	       7	2	B	
09:36	   20.90	      77	14	B	
09:36	   20.90	       4	1	B	
09:37	   20.89	       4	2	B	
09:37	   20.90	       4	2	B	
09:37	   20.86	       6	2	S	
09:37	   20.90	      11	4	B	
09:37	   20.90	       4	2	B	
09:37	   20.90	       1	1	S	
09:38	   20.91	       6	4	B	
09:38	   20.87	       6	3	S	
09:38	   20.85	       4	2	S	
09:38	   20.86	       4	1	S	
09:38	   20.85	       6	1	S	
09:38	   20.85	      84	13	S	
09:38	   20.87	       3	3	B	
09:38	   20.86	       2	1	S	
09:39	   20.80	      41	6	S	
09:39	   20.81	       2	1	S	
09:39	   20.87	       2	1	B	
09:39	   20.88	      14	3	B	
09:39	   20.84	      13	5	S	
09:40	   20.82	       8	2	S	
09:40	   20.80	       2	1	S	
09:40	   20.81	       4	1	S	
09:40	   20.85	       3	2	B	
09:40	   20.82	       1	1	S	
09:40	   20.85	       4	4	B	
09:40	   20.82	      14	4	S	
09:40	   20.83	       4	1	S	
09:41	   20.87	      15	3	B	
09:41	   20.88	       4	2	B	
09:41	   20.82	      72	11	S	
09:41	   20.83	       2	1	S	
09:41	   20.87	       5	2	B	
09:41	   20.87	       8	2	B	
09:41	   20.88	       4	2	B	
09:41	   20.89	      10	4	B	
09:41	   20.89	       0	1	B	
09:42	   20.93	       4	3	B	
09:42	   20.90	       4	1	S	
09:42	   20.91	      10	3	B	
09:42	   20.86	       2	1	S	
09:42	   20.84	       4	4	S	
09:43	   20.88	       4	2	B	
09:43	   20.88	       4	2	B	
09:43	   20.85	       9	2	S	
09:43	   20.85	      37	5	B	
09:43	   20.88	       6	3	B	
09:43	   20.90	      20	7	B	
09:43	   20.90	       2	1	B	
09:44	   20.90	      10	2	B	
09:44	   20.85	      12	5	S	
09:44	   20.85	       1	1	B	
09:44	   20.88	       2	1	B	
09:44	   20.90	       4	1	B	
09:44	   20.90	       6	1	S	
09:44	   20.85	       6	2	S	
09:45	   20.85	       2	1	S	
09:45	   20.85	      20	5	S	
09:45	   20.84	      15	4	S	
09:45	   20.81	      20	2	S	
09:45	   20.77	      56	14	S	
09:45	   20.76	      13	3	S	
09:45	   20.74	      25	2	S	
09:46	   20.75	      10	1	B	
09:46	   20.75	       3	1	B	
09:46	   20.77	       2	1	B	
09:46	   20.77	      17	6	B	
09:46	   20.70	     161	22	S	
09:46	   20.70	       3	1	S	
09:47	   20.69	       4	2	S	
09:47	   20.69	       3	2	B	
09:47	   20.68	       2	1	S	
09:47	   20.66	       9	4	S	
09:48	   20.65	      22	2	S	
09:48	   20.68	      24	2	B	
09:48	   20.69	       2	1	B	
09:48	   20.69	       1	1	S	
09:48	   20.67	       6	4	
09:49	   20.65	       5	2	S	
09:49	   20.67	     100	3	B	
09:49	   20.69	       1	1	B	
09:49	   20.71	       2	1	B	
09:49	   20.73	       2	1	B	
09:50	   20.65	      22	8	S	
09:50	   20.63	      18	3	S	
09:50	   20.63	      17	1	S	
09:50	   20.61	      10	2	S	
09:50	   20.61	       7	4	S	
09:50	   20.60	      12	3	S	
09:50	   20.54	      80	5	S	
09:51	   20.61	      44	5	B	
09:51	   20.55	      10	2	S	
09:51	   20.61	       8	2	B	
09:51	   20.61	       0	1	B	
