                  20230621 中科美菱 (920992)
 时间	    价格	    成交	笔数	
09:36	    9.39	      19	0	B	
09:41	    9.35	       8	0	S	
09:43	    9.35	      10	0	S	
09:48	    9.35	       3	0	S	
09:48	    9.35	      11	0	S	
09:50	    9.35	       4	0	S	
09:51	    9.35	      11	0	S	
09:54	    9.35	       0	0	S	
09:55	    9.35	       2	0	S	
09:57	    9.35	       3	0	B	
10:05	    9.35	       5	0	B	
10:08	    9.34	      10	0	S	
10:12	    9.34	      30	0	S	
10:12	    9.34	      23	0	S	
10:14	    9.33	      45	0	S	
10:15	    9.35	       5	0	B	
10:26	    9.34	      10	0	S	
10:29	    9.33	      10	0	S	
10:29	    9.33	      56	0	S	
10:29	    9.32	      44	0	S	
10:31	    9.32	      10	0	S	
10:36	    9.31	      30	0	S	
10:38	    9.31	      27	0	S	
10:44	    9.32	       5	0	B	
10:48	    9.31	      10	0	S	
10:48	    9.31	       1	0	S	
10:49	    9.30	      43	0	S	
10:50	    9.30	       2	0	S	
10:51	    9.30	      22	0	B	
10:51	    9.30	       1	0	B	
10:53	    9.31	       5	0	B	
10:57	    9.31	      10	0	B	
10:58	    9.31	       3	0	B	
11:01	    9.31	       1	0	B	
11:04	    9.31	      19	0	S	
11:05	    9.30	      32	0	S	
11:19	    9.30	      20	0	S	
11:22	    9.30	      11	0	S	
11:23	    9.29	      20	0	S	
11:24	    9.29	      24	0	S	
11:25	    9.28	      45	0	S	
11:26	    9.26	      30	0	S	
11:29	    9.28	       3	0	B	
13:01	    9.27	       3	0	B	
13:02	    9.27	       3	0	B	
13:03	    9.27	       2	0	B	
13:05	    9.27	       6	0	B	
13:05	    9.27	      10	0	B	
13:06	    9.27	      10	0	B	
13:09	    9.27	      10	0	B	
13:12	    9.27	       5	0	B	
13:14	    9.27	       4	0	B	
13:24	    9.28	      15	0	B	
13:27	    9.28	      36	0	S	
13:29	    9.28	      20	0	S	
13:32	    9.28	      21	0	S	
13:36	    9.29	       3	0	B	
13:36	    9.29	       1	0	B	
13:36	    9.29	      50	0	B	
13:37	    9.29	       4	0	B	
13:38	    9.29	      10	0	S	
13:39	    9.30	       5	0	B	
13:42	    9.30	       5	0	B	
13:44	    9.30	      10	0	B	
13:44	    9.30	       5	0	B	
13:45	    9.30	      11	0	B	
13:46	    9.30	      20	0	B	
13:47	    9.30	       2	0	B	
13:50	    9.31	       5	0	B	
13:51	    9.31	      16	0	B	
13:51	    9.32	       2	0	B	
13:56	    9.31	      10	0	S	
13:57	    9.31	      11	0	B	
13:59	    9.32	      10	0	B	
13:59	    9.32	       3	0	B	
14:07	    9.32	       1	0	S	
14:08	    9.36	      19	0	B	
14:09	    9.37	      10	0	B	
14:09	    9.36	      12	0	S	
14:13	    9.36	      10	0	B	
14:18	    9.33	       2	0	S	
14:31	    9.34	       3	0	S	
14:32	    9.34	       8	0	B	
14:32	    9.34	       4	0	B	
14:33	    9.36	      20	0	B	
14:34	    9.37	      40	0	B	
14:35	    9.37	      20	0	S	
14:35	    9.37	      20	0	S	
14:36	    9.37	      55	0	S	
14:36	    9.37	      44	0	S	
14:46	    9.37	      52	0	B	
14:49	    9.38	      20	0	B	
14:50	    9.36	       0	0	B	
14:50	    9.37	      26	0	B	
14:54	    9.37	      11	0	S	
14:56	    9.38	       4	0	B	
15:00	    9.33	      60	0	
#数据来源:通达信
