                  20230901 中科美菱 (920992)
 时间	    价格	    成交	笔数	
09:39	    7.44	       1	0	B	
09:40	    7.44	       0	0	B	
09:40	    7.45	       4	0	B	
09:40	    7.44	     145	0	S	
09:41	    7.40	       1	0	S	
09:42	    7.44	      14	0	B	
09:51	    7.44	      41	0	B	
09:53	    7.46	       3	0	B	
09:53	    7.47	       4	0	B	
09:54	    7.47	      27	0	S	
10:04	    7.47	       7	0	B	
10:05	    7.47	       2	0	S	
10:05	    7.47	      11	0	S	
10:05	    7.47	      15	0	B	
10:06	    7.48	       6	0	B	
10:07	    7.49	      40	0	B	
10:07	    7.49	       6	0	B	
10:08	    7.50	       9	0	B	
10:08	    7.51	       9	0	B	
10:09	    7.52	      20	0	B	
10:09	    7.52	      10	0	B	
10:09	    7.52	       4	0	B	
10:09	    7.52	      16	0	S	
10:09	    7.52	      54	0	B	
10:10	    7.52	       5	0	S	
10:11	    7.50	       6	0	S	
10:11	    7.50	      44	0	B	
10:12	    7.52	       5	0	B	
10:13	    7.53	       2	0	B	
10:14	    7.53	      48	0	S	
10:14	    7.54	      11	0	B	
10:14	    7.55	       5	0	B	
10:14	    7.55	      52	0	B	
10:14	    7.55	      19	0	S	
10:15	    7.58	       4	0	B	
10:15	    7.58	      34	0	S	
10:15	    7.59	       1	0	B	
10:15	    7.59	       2	0	S	
10:15	    7.63	       5	0	B	
10:17	    7.58	      10	0	S	
10:21	    7.55	      20	0	S	
10:21	    7.54	       7	0	S	
10:21	    7.53	      55	0	S	
10:23	    7.57	      13	0	B	
10:23	    7.57	       2	0	S	
10:23	    7.57	       1	0	B	
10:23	    7.57	      11	0	S	
10:25	    7.60	      50	0	B	
10:25	    7.60	      30	0	B	
10:25	    7.60	      50	0	B	
10:28	    7.56	       5	0	S	
10:28	    7.59	       2	0	B	
10:28	    7.60	      33	0	B	
10:29	    7.60	      17	0	S	
10:29	    7.60	      52	0	B	
10:30	    7.60	      68	0	S	
10:31	    7.60	      32	0	B	
10:32	    7.60	       7	0	S	
10:33	    7.61	      10	0	B	
10:34	    7.61	      10	0	S	
10:35	    7.63	     133	0	B	
10:37	    7.64	       1	0	B	
10:37	    7.64	       5	0	S	
10:38	    7.65	       6	0	B	
10:39	    7.65	       1	0	S	
10:39	    7.65	       3	0	S	
10:40	    7.64	       4	0	S	
10:43	    7.63	       5	0	S	
10:44	    7.63	       3	0	S	
10:44	    7.63	       3	0	S	
10:46	    7.63	       5	0	S	
10:47	    7.63	       5	0	S	
10:49	    7.64	       3	0	B	
10:51	    7.64	      10	0	S	
10:51	    7.68	      22	0	B	
10:53	    7.67	       1	0	B	
10:56	    7.69	      50	0	B	
11:02	    7.66	      10	0	S	
11:03	    7.66	      20	0	S	
11:14	    7.65	      18	0	S	
11:16	    7.64	      50	0	S	
11:19	    7.65	       2	0	B	
11:23	    7.64	      10	0	S	
11:27	    7.64	     109	0	S	
11:29	    7.64	      41	0	S	
13:00	    7.64	      18	0	B	
13:00	    7.63	      50	0	S	
13:08	    7.63	      10	0	S	
13:08	    7.61	       1	0	S	
13:19	    7.62	     100	0	S	
13:31	    7.68	      92	0	B	
13:32	    7.68	      30	0	S	
13:32	    7.68	       5	0	S	
13:32	    7.68	      73	0	S	
13:36	    7.60	      40	0	S	
13:46	    7.60	      50	0	S	
13:48	    7.60	      52	0	S	
13:49	    7.55	     400	0	S	
14:05	    7.60	      10	0	B	
14:06	    7.60	       6	0	B	
14:09	    7.60	       6	0	B	
14:26	    7.58	      30	0	S	
14:45	    7.60	       2	0	B	
14:48	    7.58	       2	0	S	
14:48	    7.58	       4	0	B	
14:51	    7.60	      10	0	B	
14:55	    7.65	      14	0	B	
15:00	    7.61	      18	0	
#数据来源:通达信
