                  20240604 中科美菱 (920992)
 时间	    价格	    成交	笔数	
09:30	    8.69	     214	0	B	
09:30	    8.69	      10	0	B	
09:30	    8.84	      95	0	B	
09:30	    8.84	      10	0	B	
09:30	    8.84	       0	0	B	
09:30	    8.84	      30	0	S	
09:30	    8.74	      26	0	S	
09:30	    8.73	      49	0	B	
09:31	    8.87	      25	0	B	
09:31	    8.74	      21	0	S	
09:31	    8.73	      48	0	S	
09:31	    8.74	      34	0	B	
09:31	    8.74	      28	0	S	
09:31	    8.74	       9	0	S	
09:31	    8.74	      14	0	S	
09:31	    8.74	       6	0	B	
09:31	    8.74	       1	0	B	
09:32	    8.73	      19	0	B	
09:32	    8.74	       2	0	B	
09:32	    8.74	       2	0	B	
09:32	    8.78	      56	0	B	
09:32	    8.78	       7	0	B	
09:32	    8.78	      15	0	S	
09:32	    8.80	      30	0	B	
09:32	    8.86	      49	0	B	
09:33	    8.86	      28	0	B	
09:33	    8.89	     384	0	B	
09:33	    8.91	      16	0	B	
09:33	    8.91	       6	0	B	
09:33	    8.93	     100	0	B	
09:33	    8.93	     106	0	S	
09:33	    8.94	      20	0	B	
09:33	    8.95	      66	0	B	
09:33	    8.95	      37	0	S	
09:33	    8.96	      72	0	B	
09:33	    8.95	      70	0	S	
09:33	    8.82	       6	0	S	
09:33	    8.95	     204	0	B	
09:34	    8.98	     345	0	B	
09:34	    8.98	      36	0	S	
09:34	    9.00	      31	0	B	
09:34	    9.02	      63	0	B	
09:34	    9.03	       5	0	B	
09:34	    9.05	      41	0	B	
09:34	    9.05	     124	0	S	
09:34	    9.03	      58	0	S	
09:34	    9.03	      16	0	B	
09:34	    9.03	       9	0	B	
09:34	    9.03	      30	0	B	
09:34	    8.98	      20	0	S	
09:35	    8.98	       3	0	B	
09:35	    8.98	      41	0	B	
09:35	    8.98	       5	0	B	
09:35	    8.90	       6	0	S	
09:35	    8.97	       5	0	B	
09:35	    8.95	      67	0	B	
09:36	    8.95	      42	0	B	
09:36	    8.91	     120	0	S	
09:36	    8.94	       9	0	B	
09:36	    8.95	      27	0	B	
09:36	    8.95	      10	0	B	
09:36	    8.95	      10	0	B	
09:36	    8.92	      77	0	S	
09:36	    8.95	      10	0	B	
09:37	    8.92	       7	0	S	
09:37	    8.90	     161	0	S	
09:37	    8.86	       8	0	S	
09:38	    8.90	       5	0	B	
09:38	    8.89	       9	0	S	
09:38	    8.89	       1	0	B	
09:39	    8.90	       5	0	B	
09:39	    8.90	       2	0	B	
09:40	    8.89	      10	0	S	
09:40	    8.90	      53	0	B	
09:40	    8.90	       5	0	S	
09:40	    8.90	      17	0	S	
09:41	    8.89	      34	0	S	
09:41	    8.90	      17	0	B	
09:41	    8.90	      12	0	B	
09:41	    8.86	      11	0	S	
09:42	    8.85	       4	0	S	
09:42	    8.84	       0	0	S	
09:42	    8.84	      36	0	S	
09:43	    8.83	      35	0	S	
09:44	    8.83	      11	0	B	
09:45	    8.83	       6	0	B	
09:45	    8.83	       5	0	S	
09:47	    8.83	     115	0	S	
09:49	    8.85	      50	0	B	
09:50	    8.85	       5	0	B	
09:52	    8.87	       6	0	B	
09:52	    8.85	      10	0	S	
09:52	    8.82	      74	0	S	
09:52	    8.77	     160	0	S	
09:55	    8.87	       2	0	B	
09:55	    8.87	      18	0	B	
09:56	    8.88	      20	0	B	
09:56	    8.88	      19	0	B	
09:56	    8.89	       7	0	B	
09:56	    8.90	       2	0	B	
09:57	    8.90	      23	0	B	
09:57	    8.88	       0	0	B	
09:57	    8.89	       6	0	B	
09:58	    8.88	       5	0	B	
09:58	    8.88	      15	0	B	
10:01	    8.84	       1	0	S	
10:08	    8.81	       4	0	S	
10:10	    8.78	       4	0	S	
10:11	    8.78	      19	0	B	
10:12	    8.78	      50	0	S	
10:13	    8.77	     141	0	S	
10:13	    8.76	      25	0	S	
10:15	    8.76	      15	0	B	
10:15	    8.76	      80	0	S	
10:15	    8.76	      24	0	S	
10:17	    8.76	      11	0	B	
10:18	    8.77	       3	0	B	
10:18	    8.77	      34	0	B	
10:19	    8.77	      85	0	S	
10:20	    8.76	      20	0	S	
10:21	    8.75	      14	0	S	
10:22	    8.75	       5	0	B	
10:22	    8.75	      16	0	S	
10:22	    8.75	       0	0	S	
10:22	    8.75	       1	0	B	
10:27	    8.76	       2	0	B	
10:28	    8.80	      11	0	B	
10:32	    8.82	      34	0	B	
10:32	    8.84	       7	0	B	
10:32	    8.85	      10	0	B	
10:33	    8.86	      14	0	B	
10:33	    8.88	      21	0	B	
10:49	    8.80	      10	0	S	
10:50	    8.80	       1	0	B	
10:58	    8.80	       1	0	S	
10:59	    8.80	      25	0	S	
11:02	    8.82	      15	0	B	
11:03	    8.85	      27	0	B	
11:06	    8.84	       2	0	B	
11:09	    8.85	       1	0	B	
11:11	    8.86	     130	0	B	
11:11	    8.87	       2	0	B	
11:11	    8.87	      11	0	B	
11:12	    8.86	      10	0	S	
11:12	    8.86	      75	0	S	
11:12	    8.86	       6	0	S	
11:14	    8.86	       4	0	S	
11:14	    8.86	       4	0	S	
11:15	    8.86	      72	0	S	
11:15	    8.87	     140	0	B	
11:15	    8.87	       9	0	B	
11:18	    8.87	      12	0	B	
11:20	    8.86	      20	0	S	
11:22	    8.85	      11	0	S	
11:22	    8.85	       1	0	S	
11:22	    8.85	       2	0	S	
11:22	    8.83	      78	0	S	
11:27	    8.86	       1	0	B	
13:05	    8.83	      44	0	S	
13:06	    8.84	       3	0	B	
13:07	    8.83	       1	0	S	
13:09	    8.80	      10	0	S	
13:14	    8.80	       1	0	S	
13:23	    8.84	      14	0	B	
13:23	    8.80	      22	0	S	
13:27	    8.80	       1	0	S	
13:29	    8.80	       2	0	B	
13:30	    8.81	       7	0	B	
13:35	    8.84	       1	0	B	
13:37	    8.84	       1	0	S	
13:38	    8.81	      24	0	S	
13:38	    8.81	      70	0	B	
13:38	    8.80	       0	0	B	
13:39	    8.77	       5	0	S	
13:39	    8.77	      14	0	B	
13:49	    8.79	       7	0	S	
13:51	    8.84	      15	0	B	
13:54	    8.83	       4	0	B	
13:54	    8.83	      46	0	S	
14:04	    8.80	       1	0	B	
14:04	    8.81	       2	0	B	
14:05	    8.81	       4	0	S	
14:10	    8.82	       2	0	B	
14:11	    8.82	       2	0	B	
