                  20230807 中科美菱 (920992)
 时间	    价格	    成交	笔数	
09:34	    9.04	       1	0	B	
09:35	    8.88	      35	0	S	
09:42	    8.89	       7	0	S	
09:43	    8.89	       4	0	S	
09:48	    8.89	       9	0	S	
09:49	    8.89	      10	0	B	
09:50	    8.89	       8	0	B	
09:54	    8.88	      35	0	S	
09:55	    8.88	       3	0	B	
09:56	    8.88	       1	0	S	
09:59	    8.89	      10	0	B	
10:00	    8.89	       5	0	B	
10:13	    8.89	       3	0	B	
10:16	    9.03	     200	0	B	
10:35	    8.89	      13	0	S	
10:35	    8.89	      16	0	B	
10:35	    8.89	      16	0	B	
10:35	    8.89	      16	0	B	
10:35	    8.89	       1	0	B	
10:49	    8.93	      36	0	B	
10:51	    9.03	      61	0	B	
10:52	    8.90	       2	0	S	
13:23	    8.88	     193	0	S	
13:24	    8.88	       5	0	B	
13:24	    8.88	       2	0	B	
13:50	    8.87	      60	0	S	
14:07	    8.98	       1	0	B	
14:26	    8.87	     100	0	S	
14:50	    8.95	       1	0	B	
15:00	    8.88	      14	0	
#数据来源:通达信
