                  20250808 中科美菱 (920992)
 时间	    价格	    成交	笔数	
09:24	   25.39	       0	0	
09:24	   25.50	       0	0	
09:24	   25.37	       0	0	
09:24	   25.00	       0	0	
09:24	   25.00	       0	0	
09:24	   23.88	       0	0	
09:24	   23.88	       0	0	
09:24	   23.55	       0	0	
09:24	   23.00	       0	0	
09:24	   23.00	       0	0	
09:24	   23.00	       0	0	
09:24	   23.00	       0	0	
09:24	   23.00	       0	0	
09:24	   23.00	       0	0	
09:24	   23.00	       0	0	
09:24	   23.00	       0	0	
09:24	   23.00	       0	0	
09:24	   23.00	       0	0	
09:24	   23.00	       0	0	
09:24	   23.00	       0	0	
09:25	   22.88	    2057	0	
09:30	   22.86	     607	0	B	
09:30	   23.00	    1288	0	B	
09:30	   23.08	     250	0	B	
09:30	   23.18	     107	0	B	
09:30	   23.18	     136	0	B	
09:30	   23.29	      93	0	B	
09:30	   23.33	     115	0	B	
09:30	   23.39	      98	0	B	
09:30	   23.39	     168	0	S	
09:30	   23.43	     324	0	B	
09:30	   23.47	     109	0	B	
09:30	   23.77	     246	0	B	
09:30	   23.70	     279	0	S	
09:30	   23.77	     203	0	B	
09:30	   23.77	     410	0	S	
09:30	   23.80	     456	0	B	
09:30	   23.68	     673	0	S	
09:30	   23.80	     414	0	B	
09:30	   23.60	     367	0	S	
09:30	   23.56	     209	0	S	
09:31	   23.51	     128	0	S	
09:31	   23.60	     524	0	B	
09:31	   23.50	      49	0	S	
09:31	   23.43	     119	0	S	
09:31	   23.45	     215	0	S	
09:31	   23.44	     222	0	S	
09:31	   23.46	     149	0	B	
09:31	   23.39	     180	0	S	
09:31	   23.35	     178	0	S	
09:31	   23.37	      44	0	
09:31	   23.35	     179	0	S	
09:31	   23.37	      99	0	B	
09:31	   23.34	     187	0	S	
09:31	   23.37	     289	0	B	
09:31	   23.35	     209	0	
09:31	   23.35	     236	0	S	
09:31	   23.37	     261	0	B	
09:31	   23.37	     178	0	B	
09:31	   23.35	     177	0	S	
09:31	   23.38	     258	0	B	
09:32	   23.35	     393	0	S	
09:32	   23.44	     273	0	B	
09:32	   23.45	      58	0	B	
09:32	   23.46	     109	0	B	
09:32	   23.49	       3	0	B	
09:32	   23.50	     181	0	B	
09:32	   23.56	      90	0	B	
09:32	   23.56	      56	0	B	
09:32	   23.56	     386	0	B	
09:32	   23.58	      40	0	B	
09:32	   23.56	     206	0	S	
09:32	   23.58	     195	0	B	
09:32	   23.58	     218	0	S	
09:32	   23.66	     129	0	B	
09:32	   23.60	     280	0	S	
09:32	   23.58	     137	0	S	
09:32	   23.55	     172	0	S	
09:32	   23.49	     168	0	S	
09:32	   23.46	     185	0	S	
09:32	   23.33	      85	0	S	
09:33	   23.46	      84	0	B	
09:33	   23.31	     134	0	S	
09:33	   23.30	      98	0	S	
09:33	   23.31	     127	0	B	
09:33	   23.31	      39	0	B	
09:33	   23.08	     123	0	S	
09:33	   23.29	      76	0	B	
09:33	   23.28	     167	0	S	
09:33	   23.31	      38	0	B	
09:33	   23.28	      52	0	S	
09:33	   23.12	     164	0	S	
09:33	   23.30	      68	0	B	
09:33	   23.28	     177	0	S	
09:33	   23.30	      95	0	B	
09:33	   23.15	      52	0	S	
09:33	   23.31	      50	0	B	
09:33	   23.27	      17	0	
09:33	   23.15	      14	0	S	
09:33	   23.15	      66	0	S	
09:33	   23.15	      46	0	S	
09:34	   23.03	      85	0	S	
09:34	   23.15	      31	0	B	
09:34	   23.02	     144	0	S	
09:34	   23.02	      73	0	S	
09:34	   23.02	      80	0	S	
09:34	   23.01	     114	0	S	
09:34	   23.03	       4	0	S	
09:34	   23.01	      63	0	S	
09:34	   23.03	       5	0	S	
09:34	   23.08	     105	0	B	
09:34	   23.00	      18	0	S	
09:34	   22.98	      41	0	S	
09:34	   23.03	      85	0	B	
09:34	   22.98	      95	0	S	
09:34	   23.03	      17	0	B	
09:34	   22.99	      10	0	S	
09:34	   23.03	      73	0	B	
09:34	   23.06	      58	0	B	
09:34	   23.03	      35	0	S	
09:34	   23.00	      71	0	B	
09:35	   23.05	      13	0	B	
09:35	   23.06	      31	0	B	
09:35	   22.99	      20	0	S	
09:35	   23.03	      28	0	S	
09:35	   23.06	      70	0	B	
09:35	   23.03	      10	0	S	
09:35	   23.06	     116	0	B	
09:35	   23.06	      14	0	S	
09:35	   23.08	      16	0	B	
09:35	   23.08	      37	0	B	
09:35	   23.06	      76	0	S	
09:35	   23.14	      41	0	B	
09:35	   23.01	      63	0	S	
09:35	   23.06	     173	0	B	
09:35	   23.05	      66	0	S	
09:35	   23.01	     123	0	S	
09:35	   22.99	     319	0	S	
09:35	   22.98	     107	0	S	
09:35	   22.98	      14	0	B	
09:36	   22.90	      19	0	S	
09:36	   22.89	      18	0	S	
09:36	   22.89	       0	0	S	
09:36	   22.98	      95	0	B	
09:36	   22.92	      37	0	S	
09:36	   22.89	      20	0	S	
09:36	   23.05	       1	0	B	
09:36	   22.88	      80	0	S	
09:36	   22.96	      77	0	B	
09:36	   22.98	      12	0	S	
09:36	   22.98	      29	0	B	
09:36	   22.98	      86	0	B	
09:36	   22.97	      14	0	S	
09:36	   22.96	      65	0	S	
09:36	   22.97	      91	0	B	
09:36	   22.96	      59	0	S	
09:36	   22.96	       5	0	B	
09:36	   22.96	      14	0	B	
09:36	   22.96	       9	0	B	
09:37	   22.98	      90	0	B	
09:37	   23.00	       6	0	B	
09:37	   23.00	       4	0	B	
09:37	   22.98	     123	0	S	
09:37	   22.98	       5	0	B	
09:37	   23.02	      18	0	B	
09:37	   23.05	       4	0	B	
09:37	   23.05	      46	0	B	
09:37	   23.05	       4	0	S	
09:37	   23.10	       3	0	B	
09:37	   23.10	      42	0	B	
09:37	   23.10	      35	0	S	
09:37	   23.13	     268	0	B	
09:37	   23.13	     103	0	S	
09:37	   23.13	      32	0	S	
09:37	   23.09	     122	0	S	
09:37	   23.18	     122	0	B	
09:37	   23.09	      34	0	S	
09:37	   23.06	      12	0	B	
09:38	   23.14	      95	0	S	
09:38	   23.10	      77	0	S	
09:38	   23.10	      35	0	S	
09:38	   23.09	      54	0	S	
09:38	   23.06	       5	0	S	
09:38	   23.09	      96	0	B	
09:38	   23.09	      10	0	S	
09:38	   23.10	      10	0	B	
09:38	   23.06	      87	0	S	
09:38	   23.09	      65	0	B	
09:38	   23.02	     151	0	S	
09:38	   23.02	      14	0	B	
09:38	   23.02	       8	0	B	
09:38	   23.00	      46	0	S	
09:38	   23.00	       6	0	B	
09:38	   23.07	       4	0	B	
09:38	   23.08	      10	0	B	
09:39	   23.10	      45	0	B	
09:39	   23.10	       6	0	B	
09:39	   23.10	      33	0	B	
09:39	   23.08	      67	0	S	
09:39	   23.11	      22	0	B	
09:39	   23.10	      15	0	S	
09:39	   23.12	      18	0	B	
09:39	   23.12	       7	0	B	
09:39	   23.12	      32	0	S	
09:39	   23.14	      46	0	B	
09:39	   23.14	      72	0	B	
09:39	   23.14	     503	0	B	
09:39	   23.14	     207	0	B	
09:39	   23.14	      55	0	B	
09:40	   23.14	       7	0	S	
09:40	   23.14	       2	0	S	
09:40	   23.16	      25	0	B	
09:40	   23.16	      41	0	S	
09:40	   23.16	     128	0	B	
09:40	   23.18	      12	0	B	
09:40	   23.16	       3	0	S	
09:40	   23.20	      45	0	B	
09:40	   23.13	      56	0	S	
09:40	   23.20	     102	0	B	
09:40	   23.16	       2	0	B	
09:40	   23.16	      14	0	B	
09:40	   23.13	       9	0	S	
09:40	   23.16	      88	0	B	
09:40	   23.20	      34	0	B	
09:40	   23.16	      40	0	S	
09:40	   23.16	      34	0	S	
09:40	   23.15	      93	0	S	
09:41	   23.16	      35	0	S	
09:41	   23.16	      25	0	S	
09:41	   23.16	      53	0	S	
09:41	   23.16	      55	0	S	
09:41	   23.12	     212	0	S	
09:41	   23.15	      16	0	B	
09:41	   23.10	     132	0	S	
09:41	   23.09	       7	0	S	
09:41	   23.08	       1	0	S	
09:41	   23.06	       5	0	S	
09:41	   23.01	      78	0	S	
09:41	   23.01	      46	0	S	
09:41	   23.00	      42	0	S	
09:41	   23.00	     119	0	S	
09:41	   22.99	      27	0	S	
09:42	   22.99	      12	0	S	
09:42	   22.99	      12	0	S	
09:42	   22.99	      55	0	S	
09:42	   23.00	       2	0	B	
09:42	   23.00	      23	0	B	
09:42	   22.99	      23	0	S	
09:42	   23.01	      80	0	B	
09:42	   23.00	      97	0	S	
09:42	   23.01	      47	0	B	
09:42	   23.02	       2	0	B	
09:42	   23.02	      19	0	B	
09:42	   22.99	       6	0	S	
09:42	   23.02	       7	0	B	
09:42	   23.02	      20	0	S	
09:43	   23.02	      26	0	S	
09:43	   23.10	     166	0	B	
09:43	   23.10	       0	0	B	
09:43	   23.16	      10	0	B	
09:43	   23.17	       4	0	B	
09:43	   23.18	       8	0	B	
09:43	   23.18	      94	0	B	
09:43	   23.18	      12	0	B	
09:43	   23.19	     122	0	B	
09:43	   23.19	       9	0	S	
09:43	   23.22	      44	0	B	
09:43	   23.22	       2	0	B	
09:44	   23.21	      10	0	S	
09:44	   23.22	      34	0	B	
09:44	   23.26	      43	0	B	
09:44	   23.26	       7	0	S	
09:44	   23.28	      11	0	B	
09:44	   23.26	       1	0	S	
09:44	   23.27	       8	0	B	
09:44	   23.28	     133	0	B	
09:44	   23.27	       8	0	
09:44	   23.28	      60	0	B	
09:44	   23.28	      11	0	B	
09:44	   23.29	      21	0	B	
09:44	   23.30	      41	0	B	
09:44	   23.30	      56	0	B	
09:44	   23.28	       2	0	S	
09:44	   23.31	     178	0	B	
09:44	   23.32	      31	0	S	
09:45	   23.34	     157	0	B	
09:45	   23.35	      24	0	S	
09:45	   23.35	      90	0	B	
09:45	   23.34	      74	0	S	
09:45	   23.34	     142	0	S	
09:45	   23.32	      28	0	S	
09:45	   23.31	     125	0	S	
09:45	   23.31	      51	0	B	
09:45	   23.29	     119	0	S	
09:45	   23.29	      80	0	S	
09:45	   23.29	       4	0	S	
09:45	   23.28	     199	0	S	
09:45	   23.28	     190	0	B	
09:45	   23.26	      74	0	S	
09:45	   23.24	      26	0	
09:45	   23.22	     142	0	S	
09:45	   23.18	       6	0	S	
09:45	   23.18	       2	0	S	
09:46	   23.14	      16	0	S	
09:46	   23.10	       2	0	S	
09:46	   23.06	       5	0	S	
09:46	   23.14	      73	0	B	
09:46	   23.14	       9	0	S	
09:46	   23.14	      17	0	S	
09:46	   23.18	      23	0	B	
09:46	   23.18	      97	0	S	
09:46	   23.18	       7	0	S	
09:46	   23.18	       5	0	B	
09:46	   23.13	       5	0	S	
09:46	   23.13	      10	0	B	
09:46	   23.13	       7	0	B	
09:46	   23.14	      37	0	B	
09:46	   23.14	      24	0	S	
09:46	   23.15	      72	0	B	
09:47	   23.15	       2	0	S	
09:47	   23.15	      24	0	S	
09:47	   23.15	      11	0	S	
09:47	   23.18	      12	0	B	
09:47	   23.18	      15	0	S	
09:47	   23.18	      76	0	S	
09:47	   23.18	       1	0	S	
09:47	   23.18	       1	0	S	
09:47	   23.18	       3	0	B	
09:47	   23.18	       6	0	B	
09:47	   23.18	      20	0	B	
09:47	   23.18	      23	0	S	
09:48	   23.18	     130	0	S	
09:48	   23.19	     170	0	B	
09:48	   23.18	      82	0	S	
09:48	   23.18	      44	0	S	
09:48	   23.25	      93	0	B	
09:48	   23.25	      24	0	S	
09:48	   23.26	      10	0	B	
09:48	   23.26	     141	0	B	
09:48	   23.27	      87	0	B	
09:48	   23.27	       1	0	B	
09:48	   23.27	      13	0	B	
09:48	   23.27	      41	0	S	
09:48	   23.29	      42	0	B	
09:48	   23.30	      42	0	B	
09:49	   23.31	     262	0	B	
09:49	   23.32	      40	0	B	
09:49	   23.33	     132	0	B	
09:49	   23.34	       2	0	B	
09:49	   23.37	     204	0	B	
09:49	   23.37	       3	0	S	
09:49	   23.38	      50	0	B	
09:49	   23.40	      73	0	B	
09:49	   23.37	      38	0	S	
09:49	   23.40	      50	0	B	
09:49	   23.40	      14	0	B	
09:49	   23.40	      24	0	B	
09:49	   23.40	       6	0	B	
09:49	   23.39	      15	0	S	
09:49	   23.44	      70	0	B	
09:49	   23.43	      22	0	S	
09:49	   23.43	      17	0	S	
09:49	   23.43	       2	0	B	
09:49	   23.44	      64	0	B	
09:50	   23.43	      17	0	S	
09:50	   23.43	      91	0	S	
09:50	   23.44	      92	0	
09:50	   23.44	      37	0	S	
09:50	   23.43	      77	0	S	
09:50	   23.44	      30	0	B	
09:50	   23.44	      26	0	B	
09:50	   23.43	       0	0	B	
09:50	   23.43	      46	0	B	
09:50	   23.43	      37	0	S	
09:50	   23.43	       4	0	S	
09:50	   23.43	      40	0	S	
09:50	   23.44	      68	0	B	
09:50	   23.43	      16	0	S	
09:50	   23.43	      35	0	S	
09:50	   23.41	       3	0	S	
09:50	   23.40	      18	0	S	
09:50	   23.39	      42	0	S	
09:50	   23.39	       9	0	S	
09:50	   23.39	      26	0	S	
09:51	   23.40	      10	0	B	
09:51	   23.38	      60	0	S	
09:51	   23.37	      19	0	S	
09:51	   23.36	      38	0	S	
09:51	   23.35	      31	0	S	
09:51	   23.43	     171	0	B	
09:51	   23.39	      10	0	
09:51	   23.42	      30	0	B	
09:51	   23.42	      88	0	B	
09:51	   23.42	      11	0	S	
09:51	   23.42	      16	0	B	
09:51	   23.42	      10	0	B	
09:51	   23.42	      18	0	S	
09:51	   23.46	     548	0	B	
09:51	   23.46	      27	0	B	
09:51	   23.42	      72	0	S	
09:52	   23.48	      45	0	B	
09:52	   23.49	      24	0	B	
09:52	   23.50	     263	0	B	
09:52	   23.55	       9	0	B	
09:52	   23.57	      23	0	B	
09:52	   23.58	     130	0	B	
09:52	   23.60	      62	0	B	
09:52	   23.60	      91	0	B	
09:52	   23.61	     192	0	B	
09:52	   23.66	      63	0	B	
09:52	   23.68	      31	0	B	
09:52	   23.67	       5	0	S	
09:52	   23.68	      14	0	B	
09:52	   23.68	      44	0	S	
09:52	   23.68	       1	0	S	
09:52	   23.70	      18	0	B	
09:52	   23.70	      85	0	B	
09:52	   23.79	     203	0	B	
09:52	   23.79	      26	0	B	
09:53	   23.79	      88	0	B	
09:53	   23.78	     260	0	S	
09:53	   23.80	     164	0	B	
09:53	   23.80	     236	0	B	
09:53	   23.80	      94	0	B	
09:53	   23.82	      65	0	B	
09:53	   23.86	     204	0	B	
09:53	   23.86	       2	0	S	
09:53	   23.88	     145	0	B	
09:53	   23.93	      60	0	B	
09:53	   23.95	     123	0	B	
09:53	   23.94	       7	0	B	
09:53	   23.91	     142	0	S	
09:53	   23.95	     119	0	B	
09:53	   23.95	     119	0	B	
09:53	   23.93	      14	0	
09:53	   23.91	     101	0	S	
09:53	   23.93	      53	0	B	
09:53	   23.95	     198	0	B	
09:53	   23.90	      84	0	S	
09:54	   23.94	      51	0	
09:54	   23.98	     115	0	B	
09:54	   23.95	      86	0	S	
09:54	   23.94	     180	0	S	
09:54	   23.93	     102	0	S	
09:54	   23.98	      47	0	B	
09:54	   23.97	      83	0	S	
09:54	   23.93	      48	0	S	
09:54	   23.91	     152	0	S	
09:54	   23.91	      43	0	B	
09:54	   23.97	      75	0	B	
09:54	   23.91	     112	0	S	
09:54	   23.89	      58	0	S	
09:54	   23.89	      13	0	B	
09:54	   23.83	     202	0	S	
09:54	   23.88	     103	0	B	
09:54	   23.83	      53	0	S	
09:54	   23.82	      31	0	S	
09:54	   23.80	      96	0	S	
09:55	   23.77	     151	0	S	
09:55	   23.77	     137	0	B	
09:55	   23.68	      10	0	S	
09:55	   23.68	       4	0	S	
09:55	   23.68	      80	0	B	
09:55	   23.68	      60	0	S	
09:55	   23.68	       5	0	B	
09:55	   23.67	      81	0	S	
09:55	   23.67	       4	0	B	
09:55	   23.66	      20	0	S	
09:55	   23.66	      14	0	S	
09:55	   23.66	      33	0	S	
09:55	   23.66	     154	0	B	
09:55	   23.66	       3	0	B	
09:55	   23.66	     200	0	B	
09:55	   23.68	      18	0	B	
09:55	   23.66	      76	0	S	
09:56	   23.71	      46	0	B	
09:56	   23.66	      10	0	S	
09:56	   23.68	       4	0	S	
09:56	   23.69	      36	0	S	
09:56	   23.70	      15	0	S	
09:56	   23.70	       2	0	S	
09:56	   23.80	     168	0	B	
09:56	   23.70	       5	0	B	
09:56	   23.79	       5	0	B	
09:56	   23.79	       5	0	B	
09:56	   23.79	       4	0	B	
09:56	   23.78	     122	0	B	
09:56	   23.80	      98	0	B	
09:56	   23.80	      10	0	S	
09:56	   23.83	      11	0	B	
09:56	   23.83	      26	0	B	
09:56	   23.83	      14	0	B	
09:56	   23.80	      74	0	S	
09:57	   23.82	      85	0	B	
09:57	   23.83	     125	0	B	
09:57	   23.79	      23	0	S	
09:57	   23.71	       5	0	S	
09:57	   23.74	      64	0	B	
09:57	   23.74	       1	0	B	
09:57	   23.71	      75	0	B	
09:57	   23.71	       2	0	B	
09:57	   23.71	      19	0	S	
09:57	   23.70	      30	0	S	
09:57	   23.71	      11	0	B	
09:57	   23.71	       2	0	S	
09:57	   23.75	      76	0	B	
09:57	   23.71	      56	0	S	
09:57	   23.71	     129	0	B	
09:57	   23.70	      68	0	S	
09:57	   23.70	      76	0	S	
09:58	   23.67	       6	0	S	
09:58	   23.66	      71	0	S	
09:58	   23.66	      29	0	B	
09:58	   23.67	      13	0	B	
09:58	   23.59	      81	0	S	
09:58	   23.50	      62	0	S	
09:58	   23.58	      10	0	B	
09:58	   23.58	      10	0	B	
09:58	   23.58	       8	0	B	
09:58	   23.51	      20	0	S	
09:58	   23.57	       4	0	B	
09:58	   23.59	      45	0	B	
09:58	   23.57	      14	0	B	
09:59	   23.57	       7	0	B	
09:59	   23.56	       3	0	B	
09:59	   23.56	      20	0	B	
09:59	   23.51	       4	0	S	
09:59	   23.50	       6	0	S	
09:59	   23.50	      21	0	S	
09:59	   23.50	      23	0	S	
09:59	   23.51	       6	0	B	
09:59	   23.50	       5	0	S	
09:59	   23.51	       4	0	B	
09:59	   23.57	      80	0	B	
09:59	   23.52	       2	0	S	
10:00	   23.56	       1	0	B	
10:00	   23.52	       2	0	S	
10:00	   23.55	       1	0	B	
10:00	   23.52	      65	0	S	
10:00	   23.51	      22	0	S	
10:00	   23.50	      35	0	S	
10:00	   23.52	      25	0	B	
10:00	   23.51	     190	0	S	
10:00	   23.55	      51	0	B	
10:00	   23.52	      20	0	S	
10:01	   23.52	      14	0	S	
10:01	   23.52	      18	0	S	
10:01	   23.53	       5	0	S	
10:01	   23.53	       3	0	S	
10:01	   23.52	      20	0	S	
10:01	   23.53	     105	0	S	
10:01	   23.53	       7	0	B	
10:01	   23.53	      18	0	S	
10:01	   23.53	       4	0	B	
10:01	   23.53	       6	0	S	
10:02	   23.56	      10	0	B	
10:02	   23.55	       3	0	S	
10:02	   23.56	      34	0	B	
10:02	   23.57	      51	0	B	
10:02	   23.57	       2	0	B	
10:02	   23.57	       5	0	B	
10:02	   23.58	      50	0	B	
10:02	   23.58	       4	0	B	
10:02	   23.57	      23	0	S	
10:02	   23.58	      39	0	B	
10:02	   23.59	      11	0	B	
10:02	   23.59	       6	0	B	
10:03	   23.56	       4	0	S	
10:03	   23.58	      62	0	B	
10:03	   23.56	       1	0	S	
10:03	   23.58	      10	0	B	
10:03	   23.58	      30	0	B	
10:03	   23.57	       1	0	S	
10:03	   23.57	       3	0	S	
10:03	   23.58	       8	0	B	
10:03	   23.57	     177	0	S	
10:03	   23.58	      65	0	B	
10:03	   23.58	      30	0	S	
10:03	   23.58	       6	0	S	
10:03	   23.58	       1	0	S	
10:03	   23.59	      79	0	B	
10:03	   23.59	      15	0	S	
10:04	   23.59	       3	0	S	
10:04	   23.58	      15	0	S	
10:04	   23.58	       2	0	S	
10:04	   23.58	      22	0	S	
10:04	   23.58	       5	0	S	
10:04	   23.58	       3	0	S	
10:04	   23.58	       1	0	S	
10:04	   23.58	       6	0	S	
10:04	   23.58	       2	0	S	
10:04	   23.59	      29	0	B	
10:04	   23.58	       0	0	B	
10:04	   23.57	       6	0	S	
10:04	   23.57	       1	0	S	
10:05	   23.59	     125	0	B	
10:05	   23.57	      25	0	S	
10:05	   23.57	      38	0	S	
10:05	   23.59	       8	0	B	
10:05	   23.59	      28	0	B	
10:05	   23.57	     100	0	S	
10:05	   23.57	      10	0	S	
10:05	   23.57	      31	0	S	
10:05	   23.56	      22	0	S	
10:05	   23.56	      19	0	S	
10:05	   23.56	       3	0	S	
10:05	   23.56	       4	0	S	
10:05	   23.56	       2	0	S	
10:05	   23.56	     164	0	S	
10:06	   23.56	      65	0	S	
10:06	   23.56	      60	0	S	
10:06	   23.56	      62	0	S	
10:06	   23.56	      71	0	S	
10:06	   23.55	      97	0	S	
10:06	   23.52	      20	0	S	
10:06	   23.52	      18	0	S	
10:06	   23.52	       4	0	S	
10:06	   23.52	       0	0	S	
10:06	   23.40	     133	0	S	
10:06	   23.40	      27	0	S	
10:06	   23.40	       7	0	S	
10:06	   23.18	      97	0	S	
10:07	   23.36	       8	0	B	
10:07	   23.36	       2	0	B	
10:07	   23.36	       1	0	B	
10:07	   23.39	      21	0	B	
10:07	   23.40	      18	0	B	
10:07	   23.39	      56	0	S	
10:07	   23.42	       6	0	S	
10:07	   23.42	       2	0	B	
10:08	   23.40	       9	0	S	
10:08	   23.39	       5	0	S	
10:08	   23.39	       4	0	S	
10:08	   23.39	       1	0	S	
10:08	   23.39	      43	0	B	
10:08	   23.39	       5	0	S	
10:08	   23.39	       8	0	S	
10:08	   23.40	       8	0	B	
10:08	   23.36	       4	0	S	
10:08	   23.39	       3	0	S	
10:08	   23.39	       1	0	S	
10:08	   23.40	     122	0	B	
10:08	   23.40	      19	0	S	
10:08	   23.40	       8	0	S	
10:08	   23.40	       3	0	S	
10:08	   23.40	      10	0	S	
10:08	   23.40	       2	0	S	
10:08	   23.40	      18	0	S	
10:09	   23.41	      19	0	B	
10:09	   23.42	      10	0	B	
10:09	   23.42	       7	0	S	
10:09	   23.43	       1	0	B	
10:09	   23.42	      12	0	S	
10:09	   23.42	      18	0	S	
10:09	   23.43	       1	0	B	
10:09	   23.42	      14	0	S	
10:09	   23.46	       2	0	B	
10:09	   23.46	      18	0	B	
10:10	   23.46	       4	0	S	
10:10	   23.49	       3	0	B	
10:10	   23.41	     116	0	S	
10:11	   23.49	      35	0	B	
10:11	   23.49	       6	0	S	
10:11	   23.49	      12	0	S	
10:11	   23.49	      12	0	S	
10:11	   23.49	      11	0	B	
10:11	   23.49	       1	0	B	
10:11	   23.42	      12	0	S	
10:11	   23.49	      86	0	B	
10:11	   23.49	      27	0	S	
10:11	   23.49	       1	0	S	
10:12	   23.49	       5	0	B	
10:12	   23.49	       8	0	B	
10:12	   23.50	      83	0	B	
10:12	   23.49	      10	0	S	
10:12	   23.49	      15	0	S	
10:12	   23.50	       2	0	B	
10:13	   23.50	      32	0	B	
10:13	   23.50	       3	0	S	
10:13	   23.50	      20	0	S	
10:13	   23.50	       5	0	B	
10:13	   23.49	      14	0	S	
10:13	   23.49	      10	0	S	
10:13	   23.50	       4	0	B	
10:13	   23.49	      25	0	S	
10:13	   23.50	     107	0	B	
10:13	   23.49	      62	0	S	
10:14	   23.49	       8	0	B	
10:14	   23.42	      11	0	S	
10:14	   23.49	      11	0	B	
10:14	   23.42	       3	0	S	
10:14	   23.42	      10	0	B	
10:14	   23.41	      25	0	S	
10:14	   23.41	       8	0	S	
10:14	   23.41	       5	0	S	
10:14	   23.41	       1	0	S	
10:14	   23.42	       9	0	B	
10:15	   23.41	      19	0	S	
10:15	   23.40	       5	0	S	
10:15	   23.41	       1	0	B	
10:15	   23.41	      10	0	S	
10:15	   23.41	       1	0	S	
10:15	   23.42	      72	0	B	
10:15	   23.40	       5	0	S	
10:15	   23.49	      77	0	B	
10:16	   23.49	       9	0	B	
10:16	   23.50	       6	0	B	
10:16	   23.50	      33	0	B	
10:16	   23.50	      49	0	B	
10:16	   23.49	       6	0	S	
10:16	   23.50	      78	0	B	
10:16	   23.51	      18	0	B	
10:16	   23.51	       4	0	B	
