                  20231101 中科美菱 (920992)
 时间	    价格	    成交	笔数	
09:31	    6.65	       2	0	S	
09:32	    6.61	      10	0	S	
09:33	    6.47	      32	0	S	
09:38	    6.55	      30	0	S	
09:38	    6.55	       6	0	S	
09:39	    6.59	      10	0	B	
09:39	    6.55	       3	0	S	
09:40	    6.55	       1	0	B	
09:41	    6.55	       6	0	S	
09:42	    6.55	       3	0	S	
09:42	    6.55	       3	0	B	
09:43	    6.55	       5	0	S	
09:43	    6.54	      96	0	S	
09:44	    6.54	       6	0	S	
09:44	    6.59	       3	0	B	
09:45	    6.59	       7	0	S	
09:45	    6.55	       5	0	S	
09:46	    6.55	      10	0	S	
09:47	    6.55	       6	0	S	
09:47	    6.55	      50	0	S	
09:48	    6.53	       5	0	S	
09:49	    6.53	       0	0	S	
09:49	    6.53	       6	0	S	
09:50	    6.53	       6	0	S	
09:51	    6.53	       6	0	S	
09:52	    6.53	       3	0	S	
09:53	    6.50	     100	0	S	
09:54	    6.50	       5	0	S	
09:54	    6.50	      30	0	S	
09:55	    6.50	       6	0	S	
09:56	    6.51	       6	0	S	
09:57	    6.51	       4	0	S	
09:58	    6.51	       5	0	S	
09:59	    6.51	       1	0	B	
10:00	    6.51	       6	0	S	
10:00	    6.51	      23	0	S	
10:01	    6.51	       0	0	S	
10:01	    6.50	       5	0	S	
10:02	    6.51	      30	0	B	
10:02	    6.51	       1	0	S	
10:03	    6.50	       6	0	S	
10:04	    6.50	       5	0	S	
10:06	    6.50	       6	0	S	
10:07	    6.50	       6	0	S	
10:08	    6.50	       6	0	S	
10:08	    6.50	       8	0	S	
10:09	    6.50	      74	0	S	
10:10	    6.49	       6	0	S	
10:10	    6.50	       8	0	B	
10:11	    6.50	       1	0	B	
10:11	    6.50	       1	0	B	
10:11	    6.50	       1	0	B	
10:11	    6.49	       6	0	S	
10:13	    6.49	       6	0	S	
10:14	    6.49	       3	0	S	
10:15	    6.49	       6	0	S	
10:16	    6.49	       4	0	S	
10:17	    6.48	      26	0	S	
10:17	    6.48	      10	0	S	
10:19	    6.48	       6	0	S	
10:20	    6.48	       5	0	S	
10:20	    6.50	       7	0	B	
10:21	    6.48	       6	0	S	
10:21	    6.50	      50	0	B	
10:22	    6.48	       6	0	S	
10:23	    6.48	       5	0	S	
10:24	    6.50	       2	0	B	
10:24	    6.48	       6	0	S	
10:26	    6.48	       6	0	S	
10:27	    6.48	       5	0	S	
10:28	    6.50	      11	0	B	
10:29	    6.48	       6	0	S	
10:30	    6.48	       6	0	S	
10:32	    6.48	       5	0	S	
10:32	    6.48	       3	0	S	
10:33	    6.48	       6	0	S	
10:34	    6.48	       6	0	S	
10:35	    6.48	       5	0	S	
10:36	    6.50	       1	0	B	
10:36	    6.48	       6	0	S	
10:38	    6.49	       2	0	S	
10:39	    6.48	       6	0	S	
10:40	    6.48	       5	0	S	
10:41	    6.49	       2	0	S	
10:42	    6.48	       6	0	S	
10:43	    6.48	       6	0	S	
10:45	    6.48	       6	0	S	
10:46	    6.48	       5	0	S	
10:47	    6.48	       6	0	S	
10:48	    6.49	       6	0	S	
10:49	    6.49	       4	0	S	
10:50	    6.49	       1	0	B	
10:50	    6.48	      30	0	S	
10:51	    6.48	       6	0	S	
10:52	    6.48	       6	0	S	
10:53	    6.49	       5	0	S	
10:54	    6.49	       5	0	S	
10:54	    6.49	       1	0	B	
10:55	    6.48	       5	0	S	
10:56	    6.48	       6	0	S	
10:58	    6.48	       6	0	S	
10:59	    6.48	       6	0	S	
11:00	    6.48	       5	0	S	
11:01	    6.48	       6	0	S	
11:02	    6.49	       1	0	S	
11:04	    6.48	       6	0	S	
11:04	    6.48	      10	0	S	
11:05	    6.48	       5	0	S	
11:06	    6.48	       6	0	S	
11:07	    6.48	       6	0	S	
11:08	    6.48	       3	0	S	
11:08	    6.48	       2	0	B	
11:10	    6.48	       6	0	S	
11:11	    6.48	       6	0	S	
11:12	    6.48	       6	0	S	
11:13	    6.48	       5	0	S	
11:14	    6.48	       6	0	S	
11:15	    6.48	       6	0	S	
11:17	    6.48	       5	0	S	
11:18	    6.49	       6	0	S	
11:19	    6.49	       4	0	S	
11:20	    6.49	       2	0	B	
11:20	    6.49	       5	0	S	
11:21	    6.49	       2	0	S	
11:21	    6.49	       5	0	S	
11:23	    6.49	       6	0	S	
11:24	    6.49	       6	0	S	
11:25	    6.49	       6	0	S	
11:26	    6.49	       5	0	S	
11:27	    6.49	       6	0	S	
11:28	    6.49	       6	0	S	
13:00	    6.49	       6	0	S	
13:02	    6.50	       0	0	S	
13:03	    6.50	       2	0	S	
13:14	    6.50	      12	0	S	
13:24	    6.51	      15	0	S	
13:28	    6.51	       3	0	S	
13:36	    6.51	       3	0	S	
13:41	    6.50	      25	0	S	
13:50	    6.50	      20	0	S	
14:03	    6.51	       1	0	B	
14:04	    6.51	       2	0	B	
14:08	    6.49	      20	0	S	
14:14	    6.50	      20	0	S	
14:17	    6.49	      32	0	S	
14:23	    6.50	       6	0	B	
14:25	    6.50	      29	0	B	
14:33	    6.50	       5	0	B	
14:56	    6.55	      53	0	B	
14:56	    6.55	      30	0	S	
15:00	    6.56	       1	0	
#数据来源:通达信
