                  20231026 中科美菱 (920992)
 时间	    价格	    成交	笔数	
09:40	    6.60	       5	0	B	
09:41	    6.60	       2	0	B	
09:41	    6.60	       2	0	B	
09:43	    6.59	       2	0	B	
09:46	    6.58	       5	0	B	
09:55	    6.56	      19	0	B	
09:55	    6.56	       6	0	S	
10:12	    6.41	       2	0	S	
10:32	    6.45	      38	0	S	
11:09	    6.45	      61	0	S	
13:00	    6.53	      10	0	B	
13:05	    6.53	      12	0	B	
13:27	    6.48	       1	0	S	
13:54	    6.50	      10	0	S	
13:55	    6.48	      15	0	S	
13:56	    6.45	       2	0	S	
13:59	    6.48	       5	0	B	
14:16	    6.54	       1	0	B	
14:21	    6.54	       1	0	B	
14:35	    6.49	       1	0	S	
14:43	    6.49	       1	0	S	
14:49	    6.48	       2	0	S	
14:49	    6.48	       1	0	S	
14:56	    6.53	       2	0	B	
#数据来源:通达信
