                  20231106 中科美菱 (920992)
 时间	    价格	    成交	笔数	
09:34	    6.64	       5	0	S	
09:34	    6.64	       2	0	S	
09:37	    6.59	      20	0	S	
09:40	    6.61	      10	0	S	
09:42	    6.59	      40	0	S	
09:42	    6.59	       8	0	S	
09:46	    6.59	      80	0	S	
09:47	    6.59	      40	0	S	
09:51	    6.59	       3	0	S	
09:53	    6.60	      10	0	S	
10:03	    6.61	      19	0	B	
10:13	    6.62	       1	0	S	
10:14	    6.66	       2	0	B	
10:14	    6.66	       3	0	S	
10:21	    6.67	      11	0	B	
10:28	    6.66	       1	0	S	
10:33	    6.64	       2	0	B	
10:33	    6.66	       3	0	B	
10:35	    6.66	       1	0	B	
10:45	    6.65	      20	0	S	
10:55	    6.66	      10	0	B	
10:56	    6.66	      10	0	B	
11:01	    6.64	      20	0	S	
11:07	    6.66	      10	0	B	
11:08	    6.66	       2	0	B	
11:09	    6.67	     150	0	B	
11:12	    6.67	      23	0	B	
11:13	    6.67	      27	0	B	
11:14	    6.67	       2	0	S	
11:16	    6.66	       2	0	S	
11:23	    6.68	      11	0	B	
11:23	    6.68	       9	0	S	
13:12	    6.66	       0	0	S	
13:12	    6.67	      60	0	S	
13:18	    6.66	      13	0	S	
13:19	    6.67	       6	0	B	
13:22	    6.66	      28	0	S	
13:22	    6.66	       2	0	S	
13:27	    6.66	      16	0	S	
13:28	    6.67	       2	0	B	
13:30	    6.67	      70	0	B	
13:43	    6.67	      10	0	B	
13:43	    6.67	      36	0	B	
14:01	    6.67	       4	0	B	
14:03	    6.65	      70	0	S	
14:07	    6.65	       3	0	S	
14:19	    6.65	       1	0	B	
14:26	    6.66	      33	0	B	
14:29	    6.66	      17	0	B	
14:32	    6.66	      13	0	S	
14:32	    6.68	     105	0	B	
14:33	    6.69	      54	0	B	
14:35	    6.70	       4	0	B	
14:36	    6.70	       5	0	S	
14:38	    6.70	       5	0	S	
14:45	    6.69	      41	0	S	
14:45	    6.69	      11	0	S	
14:56	    6.68	      81	0	S	
15:00	    6.68	      20	0	
#数据来源:通达信
